Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Aguascalientes,Aguascalientes,8.00,0.00,0.00,0.00,0,2022,3,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2022,3,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2022,3,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2022,3,6
Durango,Nombre de Dios,170.00,0.00,0.00,0.00,0,2022,3,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2022,3,6
Durango,Vicente Guerrero,20.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,Abasolo,"1,090.00",30.00,0.00,"2,280.00",76.00,2022,3,6
Guanajuato,Acámbaro,22.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,Apaseo El Alto,7.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,Apaseo El Grande,13.00,1.00,0.00,60.00,60.00,2022,3,6
Guanajuato,Celaya,15.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,Manuel Doblado,"2,992.00",140.00,0.00,"12,460.00",89.00,2022,3,6
Guanajuato,Comonfort,51.00,4.00,0.00,154.00,38.50,2022,3,6
Guanajuato,Cortazar,6.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,Cuerámaro,784.00,23.00,0.00,"1,633.00",71.00,2022,3,6
Guanajuato,Guanajuato,180.00,10.00,0.00,790.00,79.00,2022,3,6
Guanajuato,Huanímaro,"1,705.00",42.00,0.00,"3,276.00",78.00,2022,3,6
Guanajuato,Irapuato,130.00,4.00,0.00,288.00,72.00,2022,3,6
Guanajuato,Jerécuaro,62.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,León,230.00,5.00,0.00,360.00,72.00,2022,3,6
Guanajuato,Pénjamo,"5,254.00",30.00,0.00,"1,860.00",62.00,2022,3,6
Guanajuato,Pueblo Nuevo,57.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,Purísima del Rincón,"1,650.00",110.00,0.00,"10,010.00",91.00,2022,3,6
Guanajuato,Romita,"5,144.00",300.00,0.00,"24,600.00",82.00,2022,3,6
Guanajuato,Salamanca,24.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,San Felipe,"3,460.00",70.00,0.00,"4,830.00",69.00,2022,3,6
Guanajuato,San Francisco del Rincón,"2,150.00",140.00,0.00,"12,670.00",90.50,2022,3,6
Guanajuato,San José Iturbide,25.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,San Luis de La Paz,900.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,Santa Cruz de Juventino Rosas,38.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,Silao de La Victoria,810.00,60.00,0.00,"4,920.00",82.00,2022,3,6
Guanajuato,Tarandacuao,6.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,Tarimoro,17.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,Valle de Santiago,70.00,0.00,0.00,0.00,0,2022,3,6
Guanajuato,Villagrán,4.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Ahuacuotzingo,45.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Atenango del Río,30.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Copalillo,4.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Cuetzala del Progreso,11.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Chilapa de Álvarez,21.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Chilpancingo de Los Bravo,150.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,General Heliodoro Castillo,62.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Huitzuco de Los Figueroa,55.00,5.00,0.00,105.00,21.00,2022,3,6
Guerrero,Ixcateopan de Cuauhtémoc,5.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Zihuatanejo de Azueta,9.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Leonardo Bravo,38.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Mártir de Cuilapan,480.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Mochitlán,28.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Pilcaya,35.80,0.00,0.00,0.00,0,2022,3,6
Guerrero,Quechultenango,30.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Taxco de Alarcón,15.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Teloloapan,49.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Tetipac,32.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Tixtla de Guerrero,507.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Zitlala,50.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,Eduardo Neri,80.00,0.00,0.00,0.00,0,2022,3,6
Guerrero,José Joaquín de Herrera,3.00,0.00,0.00,0.00,0,2022,3,6
Jalisco,Acatic,"1,047.00",89.00,0.00,"8,058.12",90.54,2022,3,6
Jalisco,Acatlán de Juárez,308.00,0.00,0.00,0.00,0,2022,3,6
Jalisco,Ahualulco de Mercado,659.00,36.00,0.00,"3,308.64",91.91,2022,3,6
Jalisco,Amacueca,125.43,0.00,0.00,0.00,0,2022,3,6
Jalisco,Amatitán,"1,472.00",200.00,0.00,"18,516.70",92.58,2022,3,6
Jalisco,Ameca,586.00,25.00,0.00,"2,362.50",94.50,2022,3,6
Jalisco,San Juanito de Escobedo,601.00,49.00,0.00,"4,311.56",87.99,2022,3,6
Jalisco,Arandas,"12,278.00",466.00,0.00,"40,907.00",87.78,2022,3,6
Jalisco,El Arenal,323.00,57.00,0.00,"5,662.87",99.35,2022,3,6
Jalisco,Atengo,295.00,2.00,0.00,166.36,83.18,2022,3,6
Jalisco,Atenguillo,18.00,0.00,0.00,0.00,0,2022,3,6
Jalisco,Atotonilco El Alto,"2,099.00",31.70,0.00,"3,130.68",98.76,2022,3,6
Jalisco,Atoyac,35.83,0.00,0.00,0.00,0,2022,3,6
Jalisco,Autlán de Navarro,535.00,9.00,0.00,735.06,81.67,2022,3,6
Jalisco,Ayotlán,321.00,10.24,0.00,877.28,85.67,2022,3,6
Jalisco,Ayutla,137.00,2.00,0.00,153.09,76.54,2022,3,6
Jalisco,La Barca,519.00,12.40,0.00,"1,123.05",90.57,2022,3,6
Jalisco,Cabo Corrientes,100.00,0.00,0.00,0.00,0,2022,3,6
Jalisco,Zapotlán el Grande,150.23,0.00,0.00,0.00,0,2022,3,6
Jalisco,Cocula,345.00,25.00,0.00,"2,242.47",89.70,2022,3,6
Jalisco,Colotlán,5.00,0.00,0.00,0.00,0,2022,3,6
Jalisco,Cuquío,"1,186.00",0.00,0.00,0.00,0,2022,3,6
