Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Aguascalientes,Aguascalientes,8.00,0.00,0.00,0.00,0,2022,10,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2022,10,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2022,10,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2022,10,6
Durango,Nombre de Dios,170.00,0.00,0.00,0.00,0,2022,10,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2022,10,6
Durango,Vicente Guerrero,20.00,0.00,0.00,0.00,0,2022,10,6
Guanajuato,Abasolo,"1,090.00",62.00,0.00,"4,712.00",76.00,2022,10,6
Guanajuato,Acámbaro,22.00,7.00,0.00,523.63,74.80,2022,10,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2022,10,6
Guanajuato,Apaseo El Alto,7.00,2.00,0.00,116.00,58.00,2022,10,6
Guanajuato,Apaseo El Grande,13.00,3.00,0.00,180.00,60.00,2022,10,6
Guanajuato,Celaya,15.00,7.00,0.00,466.90,66.70,2022,10,6
Guanajuato,Manuel Doblado,"2,992.00",460.00,0.00,"40,940.00",89.00,2022,10,6
Guanajuato,Comonfort,51.00,17.50,0.00,720.00,41.14,2022,10,6
Guanajuato,Cortazar,6.00,0.00,0.00,0.00,0,2022,10,6
Guanajuato,Cuerámaro,784.00,60.00,0.00,"4,260.00",71.00,2022,10,6
Guanajuato,Guanajuato,180.00,40.00,0.00,"3,160.00",79.00,2022,10,6
Guanajuato,Huanímaro,"1,705.00",120.00,0.00,"9,360.00",78.00,2022,10,6
Guanajuato,Irapuato,130.00,20.00,0.00,"1,440.00",72.00,2022,10,6
Guanajuato,Jerécuaro,62.00,2.00,0.00,116.00,58.00,2022,10,6
Guanajuato,León,230.00,40.00,0.00,"2,880.00",72.00,2022,10,6
Guanajuato,Pénjamo,"5,254.00",324.00,0.00,"20,169.28",62.25,2022,10,6
Guanajuato,Pueblo Nuevo,57.00,12.00,0.00,900.00,75.00,2022,10,6
Guanajuato,Purísima del Rincón,"1,650.00",350.00,0.00,"30,560.00",87.31,2022,10,6
Guanajuato,Romita,"5,144.00",920.00,0.00,"75,440.00",82.00,2022,10,6
Guanajuato,Salamanca,24.00,8.00,0.00,712.00,89.00,2022,10,6
Guanajuato,San Felipe,"3,460.00",150.00,0.00,"10,350.00",69.00,2022,10,6
Guanajuato,San Francisco del Rincón,"2,150.00",480.00,0.00,"43,440.00",90.50,2022,10,6
Guanajuato,San José Iturbide,25.00,0.00,0.00,0.00,0,2022,10,6
Guanajuato,San Luis de La Paz,900.00,200.00,0.00,"10,640.00",53.20,2022,10,6
Guanajuato,Santa Cruz de Juventino Rosas,38.00,3.00,0.00,183.00,61.00,2022,10,6
