Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Aguascalientes,Aguascalientes,8.00,0.00,0.00,0.00,0,2022,4,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2022,4,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2022,4,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2022,4,6
Durango,Nombre de Dios,170.00,0.00,0.00,0.00,0,2022,4,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2022,4,6
Durango,Vicente Guerrero,20.00,0.00,0.00,0.00,0,2022,4,6
Guanajuato,Abasolo,"1,090.00",45.00,0.00,"3,420.00",76.00,2022,4,6
Guanajuato,Acámbaro,22.00,0.00,0.00,0.00,0,2022,4,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2022,4,6
Guanajuato,Apaseo El Alto,7.00,0.00,0.00,0.00,0,2022,4,6
Guanajuato,Apaseo El Grande,13.00,1.00,0.00,60.00,60.00,2022,4,6
Guanajuato,Celaya,15.00,0.00,0.00,0.00,0,2022,4,6
Guanajuato,Manuel Doblado,"2,992.00",195.00,0.00,"17,355.00",89.00,2022,4,6
Guanajuato,Comonfort,51.00,9.20,0.00,376.40,40.91,2022,4,6
Guanajuato,Cortazar,6.00,0.00,0.00,0.00,0,2022,4,6
Guanajuato,Cuerámaro,784.00,35.00,0.00,"2,485.00",71.00,2022,4,6
Guanajuato,Guanajuato,180.00,15.00,0.00,"1,185.00",79.00,2022,4,6
Guanajuato,Huanímaro,"1,705.00",60.00,0.00,"4,680.00",78.00,2022,4,6
Guanajuato,Irapuato,130.00,4.00,0.00,288.00,72.00,2022,4,6
Guanajuato,Jerécuaro,62.00,0.00,0.00,0.00,0,2022,4,6
Guanajuato,León,230.00,10.00,0.00,720.00,72.00,2022,4,6
Guanajuato,Pénjamo,"5,254.00",32.50,0.00,"2,065.80",63.56,2022,4,6
Guanajuato,Pueblo Nuevo,57.00,0.00,0.00,0.00,0,2022,4,6
Guanajuato,Purísima del Rincón,"1,650.00",145.00,0.00,"13,195.00",91.00,2022,4,6
Guanajuato,Romita,"5,144.00",410.00,0.00,"33,620.00",82.00,2022,4,6
Guanajuato,Salamanca,24.00,4.00,0.00,356.00,89.00,2022,4,6
Guanajuato,San Felipe,"3,460.00",120.00,0.00,"8,280.00",69.00,2022,4,6
Guanajuato,San Francisco del Rincón,"2,150.00",210.00,0.00,"19,005.00",90.50,2022,4,6
Guanajuato,San José Iturbide,25.00,0.00,0.00,0.00,0,2022,4,6
Guanajuato,San Luis de La Paz,900.00,0.00,0.00,0.00,0,2022,4,6
Guanajuato,Santa Cruz de Juventino Rosas,38.00,0.00,0.00,0.00,0,2022,4,6
Guanajuato,Silao de La Victoria,810.00,90.00,0.00,"7,380.00",82.00,2022,4,6
Guanajuato,Tarandacuao,6.00,0.00,0.00,0.00,0,2022,4,6
Guanajuato,Tarimoro,17.00,1.00,0.00,61.00,61.00,2022,4,6
Guanajuato,Valle de Santiago,70.00,4.00,0.00,300.00,75.00,2022,4,6
Guanajuato,Villagrán,4.00,0.00,0.00,0.00,0,2022,4,6
Guerrero,Ahuacuotzingo,45.00,0.00,0.00,0.00,0,2022,4,6
Guerrero,Atenango del Río,30.00,0.00,0.00,0.00,0,2022,4,6
Guerrero,Copalillo,4.00,0.00,0.00,0.00,0,2022,4,6
Guerrero,Cuetzala del Progreso,11.00,0.00,0.00,0.00,0,2022,4,6
Guerrero,Chilapa de Álvarez,21.00,0.00,0.00,0.00,0,2022,4,6
