Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Guerrero,Copalillo,2.00,0.00,0.00,0.00,0,2018,11,6
Guerrero,Cuetzala del Progreso,7.50,4.00,0.00,91.24,22.81,2018,11,6
Guerrero,Chilapa de Álvarez,19.00,0.00,0.00,0.00,0,2018,11,6
Guerrero,Chilpancingo de Los Bravo,147.00,125.50,0.00,"4,549.37",36.25,2018,11,6
Guerrero,General Heliodoro Castillo,62.00,38.45,0.00,"1,590.29",41.36,2018,11,6
Guerrero,Huitzuco de Los Figueroa,58.00,10.00,0.00,351.90,35.19,2018,11,6
Guerrero,Ixcateopan de Cuauhtémoc,5.00,4.50,0.00,126.00,28.00,2018,11,6
Guerrero,Zihuatanejo de Azueta,18.00,0.00,0.00,0.00,0,2018,11,6
Guerrero,Leonardo Bravo,37.00,15.32,0.00,524.71,34.25,2018,11,6
Guerrero,Mártir de Cuilapan,476.00,466.00,0.00,"18,845.33",40.44,2018,11,6
Guerrero,Mochitlán,27.00,15.62,0.00,535.60,34.29,2018,11,6
Guerrero,Pilcaya,41.90,6.50,0.00,364.00,56.00,2018,11,6
Guerrero,Quechultenango,15.00,6.87,0.00,271.02,39.45,2018,11,6
Guerrero,Taxco de Alarcón,22.00,11.00,0.00,656.26,59.66,2018,11,6
Guerrero,Técpan de Galeana,5.00,0.00,0.00,0.00,0,2018,11,6
Guerrero,Teloloapan,49.00,46.00,0.00,"1,349.50",29.34,2018,11,6
Guerrero,Tetipac,39.00,0.00,0.00,0.00,0,2018,11,6
Guerrero,Tixtla de Guerrero,502.00,50.00,0.00,"1,995.32",39.91,2018,11,6
Guerrero,Zitlala,49.00,0.00,0.00,0.00,0,2018,11,6
Guerrero,Eduardo Neri,91.50,45.62,0.00,"1,881.20",41.24,2018,11,6
Jalisco,Acatic,"1,070.00",85.00,0.00,"7,395.00",87.00,2018,11,6
Jalisco,Acatlán de Juárez,326.00,190.00,0.00,"16,603.20",87.39,2018,11,6
Jalisco,Ahualulco de Mercado,643.00,180.00,0.00,"15,093.00",83.85,2018,11,6
Jalisco,Amacueca,77.43,0.00,0.00,0.00,0,2018,11,6
Jalisco,Amatitán,"1,450.00",485.00,0.00,"45,950.00",94.74,2018,11,6
Jalisco,Ameca,437.00,62.00,0.00,"6,180.00",99.68,2018,11,6
Jalisco,San Juanito de Escobedo,530.00,180.00,0.00,"15,861.65",88.12,2018,11,6
Jalisco,Arandas,"12,416.00","1,481.00",0.00,"136,814.78",92.38,2018,11,6
Jalisco,El Arenal,297.00,120.00,0.00,"10,100.00",84.17,2018,11,6
Jalisco,Atengo,445.00,82.00,0.00,"6,541.23",79.77,2018,11,6
Jalisco,Atenguillo,16.00,5.00,0.00,492.58,98.52,2018,11,6
Jalisco,Atotonilco El Alto,"2,087.00",252.00,0.00,"24,891.00",98.77,2018,11,6
Jalisco,Atoyac,10.83,0.00,0.00,0.00,0,2018,11,6
Jalisco,Autlán de Navarro,791.00,75.00,0.00,"5,357.00",71.43,2018,11,6
Jalisco,Ayotlán,420.00,50.00,0.00,"4,590.00",91.80,2018,11,6
Jalisco,Ayutla,135.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,La Barca,685.00,202.00,0.00,"18,240.00",90.30,2018,11,6
Jalisco,Cabo Corrientes,180.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Zapotlán el Grande,170.23,6.00,0.00,510.00,85.00,2018,11,6
Jalisco,Cocula,333.00,125.00,0.00,"11,430.45",91.44,2018,11,6
Jalisco,Colotlán,18.40,0.00,0.00,0.00,0,2018,11,6
Jalisco,Cuquío,760.00,215.00,0.00,"17,455.10",81.19,2018,11,6
Jalisco,Chapala,25.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Ejutla,33.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Encarnación de Díaz,110.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Etzatlán,310.00,145.00,0.00,"12,791.07",88.21,2018,11,6
Jalisco,El Grullo,121.50,13.00,0.00,985.00,75.77,2018,11,6
Jalisco,Guachinango,107.00,27.00,0.00,"2,684.00",99.41,2018,11,6
Jalisco,Hostotipaquillo,341.00,120.00,0.00,"11,796.00",98.30,2018,11,6
Jalisco,Ixtlahuacán de Los Membrillos,80.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Ixtlahuacán del Río,155.00,75.00,0.00,"6,260.20",83.47,2018,11,6
Jalisco,Jamay,394.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Jesús María,"7,943.00",837.00,0.00,"76,376.25",91.25,2018,11,6
Jalisco,Jocotepec,198.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Juanacatlán,169.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Juchitlán,315.00,84.00,0.00,"6,642.45",79.08,2018,11,6
Jalisco,El Limón,375.22,39.00,0.00,"2,755.00",70.64,2018,11,6
Jalisco,Magdalena,650.00,240.00,0.00,"23,425.00",97.60,2018,11,6
Jalisco,Mascota,30.00,5.00,0.00,490.50,98.10,2018,11,6
Jalisco,Mexticacán,168.00,49.00,0.00,"4,384.77",89.49,2018,11,6
Jalisco,Mezquitic,4.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Mixtlán,92.00,40.00,0.00,"3,790.00",94.75,2018,11,6
Jalisco,Ocotlán,267.00,222.00,0.00,"19,758.00",89.00,2018,11,6
Jalisco,Pihuamo,"2,215.00","1,000.00",0.00,"98,000.00",98.00,2018,11,6
Jalisco,Poncitlán,150.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Villa Purificación,70.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,El Salto,38.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,San Cristóbal de La Barranca,460.00,53.00,0.00,"4,652.10",87.78,2018,11,6
Jalisco,San Diego de Alejandría,919.00,158.00,0.00,"12,688.23",80.31,2018,11,6
Jalisco,San Julián,114.00,31.00,0.00,"2,427.92",78.32,2018,11,6
Jalisco,San Marcos,11.00,4.00,0.00,341.05,85.26,2018,11,6
Jalisco,San Martín de Bolaños,2.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,San Martín Hidalgo,460.00,32.00,0.00,"2,880.85",90.03,2018,11,6
Jalisco,San Miguel El Alto,123.00,8.00,0.00,707.28,88.41,2018,11,6
Jalisco,Gómez Farías,338.63,32.00,0.00,"2,675.00",83.59,2018,11,6
Jalisco,San Sebastián del Oeste,78.00,38.00,0.00,"3,751.06",98.71,2018,11,6
Jalisco,Sayula,450.00,112.00,0.00,"9,380.00",83.75,2018,11,6
Jalisco,Tala,388.00,90.00,0.00,"8,100.00",90.00,2018,11,6
Jalisco,Talpa de Allende,16.50,6.00,0.00,591.00,98.50,2018,11,6
Jalisco,Tecalitlán,349.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Tecolotlán,248.00,60.00,0.00,"5,105.00",85.08,2018,11,6
Jalisco,Techaluta de Montenegro,123.96,0.00,0.00,0.00,0,2018,11,6
Jalisco,Tenamaxtlán,282.00,62.00,0.00,"5,079.86",81.93,2018,11,6
Jalisco,Teocaltiche,45.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Teocuitatlán de Corona,413.05,0.00,0.00,0.00,0,2018,11,6
Jalisco,Tepatitlán de Morelos,"4,002.00",382.00,0.00,"35,841.80",93.83,2018,11,6
Jalisco,Tequila,"4,475.00","1,480.00",0.00,"146,300.00",98.85,2018,11,6
Jalisco,Teuchitlán,480.00,120.00,0.00,"9,956.49",82.97,2018,11,6
Jalisco,Tizapán El Alto,104.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Tlajomulco de Zúñiga,193.75,0.00,0.00,0.00,0,2018,11,6
Jalisco,Tolimán,678.66,0.00,0.00,0.00,0,2018,11,6
Jalisco,Tonalá,58.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Tonaya,"1,220.00",96.00,0.00,"7,138.00",74.35,2018,11,6
Jalisco,Tonila,530.00,100.00,0.00,"8,940.00",89.40,2018,11,6
Jalisco,Totatiche,2.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Tuxcacuesco,714.00,26.00,0.00,"1,997.00",76.81,2018,11,6
Jalisco,Tuxcueca,25.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Tuxpan,"1,260.00",300.00,0.00,"25,409.00",84.70,2018,11,6
Jalisco,Unión de San Antonio,62.00,31.00,0.00,"2,495.65",80.50,2018,11,6
Jalisco,Unión de Tula,181.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Valle de Guadalupe,93.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,San Gabriel,"3,039.66",733.00,0.00,"60,910.00",83.10,2018,11,6
Jalisco,Villa Corona,358.60,0.00,0.00,0.00,0,2018,11,6
Jalisco,Villa Guerrero,3.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Villa Hidalgo,36.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Cañadas de Obregón,712.00,40.00,0.00,"3,879.00",96.98,2018,11,6
Jalisco,Yahualica de González Gallo,"1,027.00",150.00,0.00,"12,358.95",82.39,2018,11,6
Jalisco,Zacoalco de Torres,"1,382.94",0.00,0.00,0.00,0,2018,11,6
Jalisco,Zapopan,592.00,168.00,0.00,"14,494.35",86.28,2018,11,6
Jalisco,Zapotiltic,277.00,70.00,0.00,"5,865.00",83.79,2018,11,6
Jalisco,Zapotitlán de Vadillo,100.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Zapotlán del Rey,40.00,0.00,0.00,0.00,0,2018,11,6
Jalisco,Zapotlanejo,372.00,29.00,0.00,"2,670.90",92.10,2018,11,6
México,Malinalco,114.00,114.00,0.00,"9,310.40",81.67,2018,11,6
México,Tenancingo,60.00,40.00,0.00,"3,634.50",90.86,2018,11,6
México,Zacualpan,16.00,8.00,0.00,536.00,67.00,2018,11,6
México,Zumpahuacán,60.00,20.00,0.00,"1,510.00",75.50,2018,11,6
Michoacán,Acuitzio,10.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Briseñas,16.00,2.00,0.00,160.00,80.00,2018,11,6
Michoacán,Contepec,1.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Cotija,72.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Cuitzeo,8.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Charo,3.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Churintzio,279.00,40.00,0.00,"4,160.00",104.00,2018,11,6
Michoacán,Huandacareo,10.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Jiquilpan,201.00,20.00,0.00,"2,000.00",100.00,2018,11,6
Michoacán,Juárez,1.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Madero,216.00,40.00,0.00,"3,400.00",85.00,2018,11,6
Michoacán,Maravatío,79.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Marcos Castellanos,70.00,3.00,0.00,261.00,87.00,2018,11,6
Michoacán,Morelia,370.00,25.00,0.00,"1,200.00",48.00,2018,11,6
Michoacán,Numarán,40.00,2.00,0.00,190.00,95.00,2018,11,6
Michoacán,Pajacuarán,26.00,8.00,0.00,750.00,93.75,2018,11,6
Michoacán,Peribán,144.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,La Piedad,507.00,55.00,0.00,"5,800.00",105.45,2018,11,6
Michoacán,Queréndaro,367.00,43.00,0.00,"2,700.00",62.79,2018,11,6
Michoacán,Cojumatlán de Régules,80.00,3.00,0.00,249.00,83.00,2018,11,6
Michoacán,Los Reyes,157.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Sahuayo,"1,127.50",1.50,0.00,144.00,96.00,2018,11,6
Michoacán,Santa Ana Maya,2.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Senguio,1.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Tanhuato,201.00,6.00,0.00,560.00,93.33,2018,11,6
Michoacán,Tingüindín,15.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Tocumbo,150.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Tuxpan,2.00,0.00,0.00,0.00,0,2018,11,6
Michoacán,Tzitzio,224.00,90.00,0.00,"5,200.00",57.78,2018,11,6
Michoacán,Venustiano Carranza,110.00,25.00,0.00,"2,600.00",104.00,2018,11,6
Michoacán,Villamar,300.00,40.00,0.00,"3,600.00",90.00,2018,11,6
Michoacán,Vista Hermosa,"1,200.00",30.00,0.00,"2,997.00",99.90,2018,11,6
Michoacán,Yurécuaro,32.00,6.00,0.00,540.00,90.00,2018,11,6
Michoacán,Zináparo,61.00,10.00,0.00,"1,020.00",102.00,2018,11,6
Michoacán,Zitácuaro,1.00,0.00,0.00,0.00,0,2018,11,6
Morelos,Jojutla,16.00,0.00,0.00,0.00,0,2018,11,6
Morelos,Miacatlán,59.00,0.00,0.00,0.00,0,2018,11,6
Morelos,Tepoztlán,2.00,2.00,0.00,182.00,91.00,2018,11,6
Morelos,Tlaquiltenango,25.00,0.00,0.00,0.00,0,2018,11,6
Nayarit,Ahuacatlán,960.00,335.00,0.00,"10,887.50",32.50,2018,11,6
Nayarit,Amatlán de Cañas,440.00,92.00,0.00,"2,806.00",30.50,2018,11,6
Nayarit,Compostela,81.00,25.00,0.00,825.00,33.00,2018,11,6
Nayarit,Ixtlán del Río,395.00,97.00,0.00,"3,007.00",31.00,2018,11,6
Nayarit,Jala,52.00,11.00,0.00,335.50,30.50,2018,11,6
Nayarit,Xalisco,35.78,2.00,0.00,66.00,33.00,2018,11,6
Nayarit,San Blas,2.00,0.00,0.00,0.00,0,2018,11,6
Nayarit,San Pedro Lagunillas,"4,500.00",487.00,0.00,"18,991.00",39.00,2018,11,6
Nayarit,Santa María del Oro,958.00,192.00,0.00,"6,240.00",32.50,2018,11,6
Nayarit,Tepic,101.11,5.00,0.00,168.30,33.66,2018,11,6
Oaxaca,Asunción Tlacolulita,27.00,6.00,0.00,416.40,69.40,2018,11,6
Oaxaca,Ciénega de Zimatlán,5.50,1.50,0.00,93.75,62.50,2018,11,6
Oaxaca,Coatecas Altas,23.60,5.70,0.00,361.67,63.45,2018,11,6
Oaxaca,La Compañía,96.56,35.25,0.00,"2,229.21",63.24,2018,11,6
Oaxaca,Cuilápam de Guerrero,4.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,Heroica Ciudad de Ejutla de Crespo,220.25,26.50,0.00,"1,699.18",64.12,2018,11,6
Oaxaca,Guadalupe de Ramírez,1.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,Villa Hidalgo,15.00,8.50,0.00,303.54,35.71,2018,11,6
Oaxaca,Magdalena Teitipac,96.00,19.50,0.00,"1,171.00",60.05,2018,11,6
Oaxaca,Magdalena Tequisistlán,29.00,6.00,0.00,415.20,69.20,2018,11,6
Oaxaca,Miahuatlán de Porfirio Díaz,444.70,251.00,0.00,"15,996.23",63.73,2018,11,6
Oaxaca,Monjas,30.85,3.60,0.00,229.75,63.82,2018,11,6
Oaxaca,Nejapa de Madero,466.00,19.00,0.00,"1,349.00",71.00,2018,11,6
Oaxaca,Ixpantepec Nieves,7.50,1.00,0.00,57.90,57.90,2018,11,6
Oaxaca,Ocotlán de Morelos,17.50,5.00,0.00,315.00,63.00,2018,11,6
Oaxaca,La Pe,13.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San José del Progreso,8.00,4.00,0.00,250.00,62.50,2018,11,6
Oaxaca,Santa Catarina Quioquitani,15.50,2.50,0.00,170.75,68.30,2018,11,6
Oaxaca,Rojas de Cuauhtémoc,3.50,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San Agustín Amatengo,73.70,24.75,0.00,"1,579.55",63.82,2018,11,6
Oaxaca,San Andrés Zabache,4.70,0.10,0.00,5.86,58.60,2018,11,6
Oaxaca,San Baltazar Chichicápam,52.00,15.00,0.00,960.00,64.00,2018,11,6
Oaxaca,San Baltazar Yatzachi El Bajo,6.00,3.00,0.00,114.36,38.12,2018,11,6
Oaxaca,San Bartolo Coyotepec,2.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San Bartolomé Quialana,10.75,7.75,0.00,462.00,59.61,2018,11,6
Oaxaca,San Bartolo Yautepec,74.00,8.00,0.00,572.00,71.50,2018,11,6
Oaxaca,San Bernardo Mixtepec,5.00,2.00,0.00,124.00,62.00,2018,11,6
Oaxaca,San Carlos Yautepec,422.00,9.00,0.00,644.40,71.60,2018,11,6
Oaxaca,San Cristóbal Amatlán,30.45,9.45,0.00,603.29,63.84,2018,11,6
Oaxaca,San Cristóbal Lachirioag,8.50,5.50,0.00,192.89,35.07,2018,11,6
Oaxaca,San Dionisio Ocotepec,282.00,30.00,0.00,"1,834.46",61.15,2018,11,6
Oaxaca,San Dionisio Ocotlán,5.00,1.92,0.00,120.00,62.50,2018,11,6
Oaxaca,San Francisco Cahuacuá,34.00,14.50,0.00,884.32,60.99,2018,11,6
Oaxaca,San Francisco Cajonos,6.00,3.50,0.00,78.44,22.41,2018,11,6
Oaxaca,San Francisco Lachigoló,8.00,2.20,0.00,132.10,60.05,2018,11,6
Oaxaca,San Francisco Logueche,49.15,14.00,0.00,909.72,64.98,2018,11,6
Oaxaca,San Francisco Sola,38.00,12.00,0.00,735.85,61.32,2018,11,6
Oaxaca,San Francisco Telixtlahuaca,1.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San Ildefonso Sola,4.50,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San Jerónimo Coatlán,4.50,1.00,0.00,60.07,60.07,2018,11,6
Oaxaca,San Jerónimo Sosola,6.50,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San Jerónimo Taviche,6.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San José del Peñasco,20.25,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San José Lachiguiri,4.10,2.10,0.00,130.52,62.15,2018,11,6
Oaxaca,San Juan Bautista Atatlahuca,2.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San Juan Bautista Jayacatlán,4.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San Juan Chilateca,3.50,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San Juan del Río,329.40,27.10,0.00,"1,639.88",60.51,2018,11,6
Oaxaca,San Juan Guelavía,126.50,9.15,0.00,552.15,60.34,2018,11,6
Oaxaca,San Juan Juquila Mixes,8.82,4.10,0.00,135.51,33.05,2018,11,6
Oaxaca,San Juan Lachigalla,42.50,11.50,0.00,729.22,63.41,2018,11,6
Oaxaca,San Juan Lajarcia,129.00,6.00,0.00,475.98,79.33,2018,11,6
Oaxaca,San Juan Teitipac,18.00,5.50,0.00,328.93,59.81,2018,11,6
Oaxaca,San Lorenzo Albarradas,285.50,40.00,0.00,"2,429.04",60.73,2018,11,6
Oaxaca,San Lucas Quiaviní,58.75,16.00,0.00,950.62,59.41,2018,11,6
Oaxaca,San Luis Amatlán,404.85,76.25,0.00,"4,841.88",63.50,2018,11,6
Oaxaca,San Martín Lachilá,23.35,3.70,0.00,230.55,62.31,2018,11,6
Oaxaca,San Martín Tilcajete,22.00,5.75,0.00,335.00,58.26,2018,11,6
Oaxaca,San Martín Zacatepec,1.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San Mateo Sindihui,8.00,2.50,0.00,133.00,53.20,2018,11,6
Oaxaca,San Miguel Coatlán,0.50,0.20,0.00,11.82,59.10,2018,11,6
Oaxaca,San Miguel Ejutla,41.35,2.60,0.00,164.68,63.34,2018,11,6
Oaxaca,San Miguel Mixtepec,4.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,Villa Sola de Vega,201.00,54.00,0.00,"3,344.72",61.94,2018,11,6
Oaxaca,San Miguel Tenango,30.00,3.00,0.00,214.50,71.50,2018,11,6
Oaxaca,San Miguel Tilquiápam,7.50,1.00,0.00,62.75,62.75,2018,11,6
Oaxaca,San Pablo Coatlán,1.40,0.10,0.00,5.89,58.90,2018,11,6
Oaxaca,San Pablo Huixtepec,19.00,4.00,0.00,248.00,62.00,2018,11,6
Oaxaca,San Pablo Villa de Mitla,66.50,32.00,0.00,"1,916.65",59.90,2018,11,6
Oaxaca,San Pablo Yaganiza,5.75,3.00,0.00,108.81,36.27,2018,11,6
Oaxaca,San Pedro Apóstol,4.78,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San Pedro Mártir Quiechapa,56.00,6.00,0.00,413.40,68.90,2018,11,6
Oaxaca,San Pedro Quiatoni,480.00,82.00,0.00,"5,013.00",61.13,2018,11,6
Oaxaca,San Pedro Taviche,5.50,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San Pedro Teozacoalco,11.50,1.50,0.00,81.45,54.30,2018,11,6
Oaxaca,San Pedro Totolápam,141.00,33.00,0.00,"2,013.91",61.03,2018,11,6
Oaxaca,San Pedro Y San Pablo Ayutla,6.70,1.50,0.00,66.02,44.01,2018,11,6
Oaxaca,San Sebastián Abasolo,7.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San Sebastián Teitipac,19.50,6.00,0.00,361.65,60.27,2018,11,6
Oaxaca,San Simón Almolongas,10.70,2.20,0.00,139.15,63.25,2018,11,6
Oaxaca,Santa Ana,42.40,4.70,0.00,299.25,63.67,2018,11,6
Oaxaca,Santa Ana del Valle,2.00,1.00,0.00,59.13,59.13,2018,11,6
Oaxaca,Santa Ana Tavela,72.00,7.00,0.00,486.50,69.50,2018,11,6
Oaxaca,Santa Ana Tlapacoyan,49.25,14.50,0.00,880.00,60.69,2018,11,6
Oaxaca,Santa Catalina Quierí,33.00,4.00,0.00,256.00,64.00,2018,11,6
Oaxaca,Santa Catarina Cuixtla,5.70,0.10,0.00,6.25,62.50,2018,11,6
Oaxaca,Santa Catarina Minas,36.00,3.00,0.00,186.00,62.00,2018,11,6
Oaxaca,Santa Catarina Quiané,23.50,5.00,0.00,315.00,63.00,2018,11,6
Oaxaca,Santa Cruz Mixtepec,51.00,11.75,0.00,751.00,63.91,2018,11,6
Oaxaca,Santa Cruz Papalutla,50.00,18.50,0.00,"1,095.25",59.20,2018,11,6
Oaxaca,Santa Gertrudis,16.50,0.00,0.00,0.00,0,2018,11,6
Oaxaca,Ayoquezco de Aldama,24.40,5.50,0.00,352.00,64.00,2018,11,6
Oaxaca,Santa María Ecatepec,281.00,14.00,0.00,"1,008.00",72.00,2018,11,6
Oaxaca,Santa María Guelacé,1.50,0.50,0.00,29.73,59.46,2018,11,6
Oaxaca,Santa María Quiegolani,44.00,7.00,0.00,487.20,69.60,2018,11,6
Oaxaca,Santa María Sola,21.00,8.00,0.00,485.80,60.72,2018,11,6
Oaxaca,Santa María Tlahuitoltepec,6.20,3.20,0.00,132.96,41.55,2018,11,6
Oaxaca,Santa María Zoquitlán,176.37,30.75,0.00,"1,872.52",60.89,2018,11,6
Oaxaca,Santiago del Río,5.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,Santiago Matatlán,600.70,70.00,0.00,"4,299.71",61.42,2018,11,6
Oaxaca,Santiago Zoochila,7.25,4.50,0.00,167.40,37.20,2018,11,6
Oaxaca,Santo Domingo Albarradas,42.00,17.00,0.00,"1,017.49",59.85,2018,11,6
Oaxaca,Santo Domingo Tomaltepec,2.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,Santo Domingo Xagacía,6.50,3.50,0.00,137.03,39.15,2018,11,6
Oaxaca,Santo Tomás Jalieza,8.30,1.85,0.00,115.00,62.16,2018,11,6
Oaxaca,Santo Tomás Tamazulapan,11.50,0.00,0.00,0.00,0,2018,11,6
Oaxaca,San Vicente Coatlán,172.20,84.50,0.00,"5,356.46",63.39,2018,11,6
Oaxaca,San Vicente Lachixío,3.50,1.15,0.00,68.60,59.65,2018,11,6
Oaxaca,Silacayoápam,40.00,12.00,0.00,725.00,60.42,2018,11,6
Oaxaca,Sitio de Xitlapehua,111.85,42.25,0.00,"2,709.92",64.14,2018,11,6
Oaxaca,Taniche,4.70,0.10,0.00,6.31,63.10,2018,11,6
Oaxaca,Teotitlán del Valle,12.50,4.50,0.00,266.55,59.23,2018,11,6
Oaxaca,San Jerónimo Tlacochahuaya,6.30,1.80,0.00,105.59,58.66,2018,11,6
Oaxaca,Tlacolula de Matamoros,540.25,63.50,0.00,"3,889.80",61.26,2018,11,6
Oaxaca,Trinidad Zaachila,1.00,0.00,0.00,0.00,0,2018,11,6
Oaxaca,Villa Díaz Ordaz,15.00,6.00,0.00,357.37,59.56,2018,11,6
Oaxaca,Yaxe,17.00,5.00,0.00,316.25,63.25,2018,11,6
Oaxaca,Yogana,205.30,37.25,0.00,"2,394.06",64.27,2018,11,6
Oaxaca,Villa de Zaachila,3.00,0.00,0.00,0.00,0,2018,11,6
