Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Baja California Sur,La Paz,3.00,0.00,0.00,0.00,0,2018,4,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2018,4,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2018,4,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2018,4,6
Durango,Nombre de Dios,165.00,0.00,0.00,0.00,0,2018,4,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2018,4,6
Durango,Vicente Guerrero,45.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Abasolo,241.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Acámbaro,91.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Apaseo El Alto,3.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Apaseo El Grande,9.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Manuel Doblado,420.00,40.00,0.00,"3,520.00",88.00,2018,4,6
Guanajuato,Comonfort,66.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Cortazar,6.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Cuerámaro,115.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Guanajuato,21.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Huanímaro,160.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Irapuato,59.30,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Jerécuaro,232.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,León,165.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Pénjamo,930.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Pueblo Nuevo,52.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Purísima del Rincón,530.00,50.00,0.00,"4,050.00",81.00,2018,4,6
Guanajuato,Romita,"3,050.00",105.00,0.00,"9,345.00",89.00,2018,4,6
Guanajuato,Salamanca,24.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,San Felipe,"5,250.00",0.00,0.00,0.00,0,2018,4,6
Guanajuato,San Francisco del Rincón,540.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Santa Cruz de Juventino Rosas,12.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Silao de La Victoria,204.00,16.00,0.00,"1,328.00",83.00,2018,4,6
Guanajuato,Tarimoro,9.00,0.00,0.00,0.00,0,2018,4,6
Guanajuato,Valle de Santiago,15.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Ahuacuotzingo,40.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Atenango del Río,30.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Copalillo,2.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Cuetzala del Progreso,7.50,0.00,0.00,0.00,0,2018,4,6
Guerrero,Chilapa de Álvarez,19.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Chilpancingo de Los Bravo,147.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,General Heliodoro Castillo,62.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Huitzuco de Los Figueroa,58.00,3.00,0.00,89.28,29.76,2018,4,6
Guerrero,Ixcateopan de Cuauhtémoc,5.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Zihuatanejo de Azueta,18.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Leonardo Bravo,37.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Mártir de Cuilapan,476.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Mochitlán,27.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Pilcaya,41.90,6.50,0.00,364.00,56.00,2018,4,6
Guerrero,Quechultenango,15.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Taxco de Alarcón,22.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Técpan de Galeana,5.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Teloloapan,49.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Tetipac,39.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Tixtla de Guerrero,502.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Zitlala,49.00,0.00,0.00,0.00,0,2018,4,6
Guerrero,Eduardo Neri,91.50,0.00,0.00,0.00,0,2018,4,6
Jalisco,Acatic,"1,070.00",85.00,0.00,"7,395.00",87.00,2018,4,6
Jalisco,Acatlán de Juárez,326.00,52.00,0.00,"4,628.00",89.00,2018,4,6
Jalisco,Ahualulco de Mercado,643.00,55.00,0.00,"4,882.54",88.77,2018,4,6
Jalisco,Amacueca,77.43,0.00,0.00,0.00,0,2018,4,6
Jalisco,Amatitán,"1,450.00",80.00,0.00,"7,654.00",95.68,2018,4,6
Jalisco,Ameca,437.00,28.00,0.00,"2,620.80",93.60,2018,4,6
Jalisco,San Juanito de Escobedo,530.00,50.00,0.00,"4,267.50",85.35,2018,4,6
Jalisco,Arandas,"12,416.00","1,200.00",0.00,"108,085.70",90.07,2018,4,6
Jalisco,El Arenal,297.00,60.00,0.00,"4,881.69",81.36,2018,4,6
Jalisco,Atengo,445.00,25.00,0.00,"1,895.00",75.80,2018,4,6
Jalisco,Atenguillo,16.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Atotonilco El Alto,"2,087.00",132.00,0.00,"13,050.00",98.86,2018,4,6
Jalisco,Atoyac,10.83,0.00,0.00,0.00,0,2018,4,6
Jalisco,Autlán de Navarro,791.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Ayotlán,420.00,50.00,0.00,"4,590.00",91.80,2018,4,6
Jalisco,Ayutla,135.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,La Barca,685.00,80.00,0.00,"7,187.00",89.84,2018,4,6
Jalisco,Cabo Corrientes,180.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Zapotlán el Grande,170.23,0.00,0.00,0.00,0,2018,4,6
Jalisco,Cocula,333.00,77.00,0.00,"7,111.36",92.36,2018,4,6
Jalisco,Colotlán,18.40,0.00,0.00,0.00,0,2018,4,6
Jalisco,Cuquío,760.00,118.00,0.00,"9,600.00",81.36,2018,4,6
Jalisco,Chapala,25.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Ejutla,33.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Encarnación de Díaz,110.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Etzatlán,310.00,40.00,0.00,"3,427.60",85.69,2018,4,6
Jalisco,El Grullo,121.50,0.00,0.00,0.00,0,2018,4,6
Jalisco,Guachinango,107.00,5.00,0.00,486.40,97.28,2018,4,6
Jalisco,Hostotipaquillo,341.00,35.00,0.00,"3,362.00",96.06,2018,4,6
Jalisco,Ixtlahuacán de Los Membrillos,80.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Ixtlahuacán del Río,155.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Jamay,394.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Jesús María,"7,943.00",668.00,0.00,"59,916.40",89.70,2018,4,6
Jalisco,Jocotepec,198.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Juanacatlán,169.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Juchitlán,315.00,26.00,0.00,"2,027.60",77.98,2018,4,6
Jalisco,El Limón,375.22,0.00,0.00,0.00,0,2018,4,6
Jalisco,Magdalena,650.00,65.00,0.00,"6,365.00",97.92,2018,4,6
Jalisco,Mascota,30.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Mexticacán,168.00,12.00,0.00,947.88,78.99,2018,4,6
Jalisco,Mezquitic,4.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Mixtlán,92.00,7.00,0.00,638.40,91.20,2018,4,6
Jalisco,Ocotlán,267.00,30.00,0.00,"2,680.00",89.33,2018,4,6
Jalisco,Pihuamo,"2,215.00",694.00,0.00,"68,012.00",98.00,2018,4,6
Jalisco,Poncitlán,150.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Villa Purificación,70.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,El Salto,38.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,San Cristóbal de La Barranca,460.00,20.00,0.00,"1,770.00",88.50,2018,4,6
Jalisco,San Diego de Alejandría,919.00,57.00,0.00,"4,484.76",78.68,2018,4,6
Jalisco,San Julián,114.00,12.00,0.00,904.32,75.36,2018,4,6
Jalisco,San Marcos,11.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,San Martín de Bolaños,2.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,San Martín Hidalgo,460.00,18.00,0.00,"1,601.36",88.96,2018,4,6
Jalisco,San Miguel El Alto,123.00,8.00,0.00,707.28,88.41,2018,4,6
Jalisco,Gómez Farías,338.63,0.00,0.00,0.00,0,2018,4,6
Jalisco,San Sebastián del Oeste,78.00,8.00,0.00,735.60,91.95,2018,4,6
Jalisco,Sayula,450.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Tala,388.00,48.00,0.00,"4,113.68",85.70,2018,4,6
Jalisco,Talpa de Allende,16.50,0.00,0.00,0.00,0,2018,4,6
Jalisco,Tecalitlán,349.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Tecolotlán,248.00,28.30,0.00,"2,206.85",77.98,2018,4,6
Jalisco,Techaluta de Montenegro,123.96,0.00,0.00,0.00,0,2018,4,6
Jalisco,Tenamaxtlán,282.00,30.00,0.00,"2,280.30",76.01,2018,4,6
Jalisco,Teocaltiche,45.00,0.00,0.00,0.00,0,2018,4,6
Jalisco,Teocuitatlán de Corona,413.05,0.00,0.00,0.00,0,2018,4,6
Jalisco,Tepatitlán de Morelos,"4,002.00",294.00,0.00,"27,127.20",92.27,2018,4,6
