Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Aguascalientes,Aguascalientes,8.00,0.00,0.00,0.00,0,2020,10,6
Baja California,Ensenada,1.00,0.00,0.00,0.00,0,2020,10,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2020,10,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2020,10,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2020,10,6
Durango,Nombre de Dios,170.00,0.00,0.00,0.00,0,2020,10,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2020,10,6
Durango,Tepehuanes,6.02,0.00,0.00,0.00,0,2020,10,6
Durango,Vicente Guerrero,105.00,0.00,0.00,0.00,0,2020,10,6
Guanajuato,Abasolo,640.00,66.00,0.00,"4,698.00",71.18,2020,10,6
Guanajuato,Acámbaro,33.00,11.00,0.00,870.00,79.09,2020,10,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2020,10,6
Guanajuato,Apaseo El Alto,13.00,4.00,0.00,244.50,61.13,2020,10,6
Guanajuato,Apaseo El Grande,21.00,7.00,0.00,445.50,63.64,2020,10,6
Guanajuato,Manuel Doblado,"1,000.00",220.00,0.00,"20,460.00",93.00,2020,10,6
Guanajuato,Comonfort,46.00,14.80,0.00,639.80,43.23,2020,10,6
Guanajuato,Cuerámaro,610.00,5.30,0.00,381.50,71.98,2020,10,6
Guanajuato,Guanajuato,43.00,10.00,0.00,820.00,82.00,2020,10,6
Guanajuato,Huanímaro,"1,450.00",30.00,0.00,"2,220.00",74.00,2020,10,6
Guanajuato,Irapuato,52.00,0.00,0.00,0.00,0,2020,10,6
Guanajuato,León,208.00,14.00,0.00,980.00,70.00,2020,10,6
Guanajuato,Pénjamo,"1,126.00",125.00,0.00,"7,635.00",61.08,2020,10,6
Guanajuato,Pueblo Nuevo,39.00,0.00,0.00,0.00,0,2020,10,6
Guanajuato,Purísima del Rincón,"1,250.00",210.00,0.00,"19,320.00",92.00,2020,10,6
Guanajuato,Romita,"3,830.00",795.00,0.00,"68,920.00",86.69,2020,10,6
Guanajuato,Salamanca,24.00,0.00,0.00,0.00,0,2020,10,6
Guanajuato,San Felipe,"2,875.00",100.00,0.00,"6,478.00",64.78,2020,10,6
Guanajuato,San Francisco del Rincón,"1,750.00",180.00,0.00,"16,470.00",91.50,2020,10,6
Guanajuato,San Luis de La Paz,650.00,400.00,0.00,"10,720.00",26.80,2020,10,6
Guanajuato,Santa Cruz de Juventino Rosas,11.00,2.00,0.00,125.00,62.50,2020,10,6
Guanajuato,Silao de La Victoria,200.00,60.00,0.00,"5,238.00",87.30,2020,10,6
Guanajuato,Tarandacuao,10.00,4.00,0.00,288.00,72.00,2020,10,6
Guanajuato,Tarimoro,10.00,2.00,0.00,128.50,64.25,2020,10,6
Guanajuato,Valle de Santiago,54.20,29.00,0.00,"2,150.00",74.14,2020,10,6
Guerrero,Ahuacuotzingo,45.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Atenango del Río,29.00,3.00,0.00,97.40,32.47,2020,10,6
Guerrero,Copalillo,2.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Cuetzala del Progreso,11.00,7.50,0.00,181.14,24.15,2020,10,6
Guerrero,Chilapa de Álvarez,21.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Chilpancingo de Los Bravo,150.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,General Heliodoro Castillo,62.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Huitzuco de Los Figueroa,55.00,10.00,0.00,317.80,31.78,2020,10,6
Guerrero,Ixcateopan de Cuauhtémoc,5.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Zihuatanejo de Azueta,9.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Leonardo Bravo,38.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Mártir de Cuilapan,480.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Mochitlán,28.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Pilcaya,35.80,7.02,0.00,392.30,55.88,2020,10,6
Guerrero,Quechultenango,14.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Taxco de Alarcón,15.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Teloloapan,49.00,46.00,0.00,"1,381.77",30.04,2020,10,6
Guerrero,Tetipac,32.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Tixtla de Guerrero,507.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Zitlala,50.00,0.00,0.00,0.00,0,2020,10,6
Guerrero,Eduardo Neri,96.00,0.00,0.00,0.00,0,2020,10,6
Jalisco,Acatic,"1,075.00",185.00,0.00,"15,365.40",83.06,2020,10,6
Jalisco,Acatlán de Juárez,326.00,29.00,0.00,"2,608.45",89.95,2020,10,6
Jalisco,Ahualulco de Mercado,705.00,245.00,0.00,"22,564.50",92.10,2020,10,6
Jalisco,Amacueca,125.43,0.00,0.00,0.00,0,2020,10,6
Jalisco,Amatitán,"1,575.00",405.00,0.00,"38,450.90",94.94,2020,10,6
Jalisco,Ameca,558.00,98.00,0.00,"9,568.00",97.63,2020,10,6
Jalisco,San Juanito de Escobedo,683.00,220.00,0.00,"19,087.20",86.76,2020,10,6
Jalisco,Arandas,"12,405.00",953.00,0.00,"82,619.54",86.69,2020,10,6
Jalisco,El Arenal,337.00,95.00,0.00,"9,623.50",101.30,2020,10,6
Jalisco,Atengo,395.00,106.00,0.00,"8,688.82",81.97,2020,10,6
Jalisco,Atenguillo,33.00,5.00,0.00,487.50,97.50,2020,10,6
Jalisco,Atotonilco El Alto,"2,208.00",197.00,0.00,"19,177.95",97.35,2020,10,6
Jalisco,Atoyac,35.83,0.00,0.00,0.00,0,2020,10,6
Jalisco,Autlán de Navarro,735.00,140.00,0.00,"10,330.50",73.79,2020,10,6
Jalisco,Ayotlán,500.00,200.00,0.00,"16,720.00",83.60,2020,10,6
Jalisco,Ayutla,155.00,25.00,0.00,"1,884.24",75.37,2020,10,6
Jalisco,La Barca,554.00,74.00,0.00,"6,788.00",91.73,2020,10,6
Jalisco,Cabo Corrientes,180.00,0.00,0.00,0.00,0,2020,10,6
Jalisco,Zapotlán el Grande,170.23,20.00,0.00,"1,800.00",90.00,2020,10,6
Jalisco,Cocula,373.00,115.00,0.00,"10,603.00",92.20,2020,10,6
Jalisco,Colotlán,5.00,0.00,0.00,0.00,0,2020,10,6
Jalisco,Cuquío,"1,246.00",137.50,0.00,"10,840.63",78.84,2020,10,6
Jalisco,Chapala,45.00,15.10,0.00,"1,344.73",89.05,2020,10,6
Jalisco,Degollado,435.00,107.00,0.00,"9,719.70",90.84,2020,10,6
Jalisco,Ejutla,55.00,14.00,0.00,"1,115.10",79.65,2020,10,6
Jalisco,Encarnación de Díaz,125.00,0.00,0.00,0.00,0,2020,10,6
Jalisco,Etzatlán,343.00,60.00,0.00,"5,005.20",83.42,2020,10,6
Jalisco,El Grullo,137.00,26.00,0.00,"2,025.00",77.88,2020,10,6
Jalisco,Guachinango,123.00,18.00,0.00,"1,692.00",94.00,2020,10,6
Jalisco,Hostotipaquillo,365.00,81.00,0.00,"7,597.80",93.80,2020,10,6
Jalisco,Ixtlahuacán de Los Membrillos,105.00,43.00,0.00,"3,789.00",88.12,2020,10,6
Jalisco,Ixtlahuacán del Río,489.00,21.00,0.00,"1,788.00",85.14,2020,10,6
Jalisco,Jamay,347.00,55.00,0.00,"4,761.50",86.57,2020,10,6
Jalisco,Jesús María,"7,856.00",930.00,0.00,"76,499.30",82.26,2020,10,6
Jalisco,Jocotepec,198.00,24.75,0.00,"2,252.25",91.00,2020,10,6
Jalisco,Juanacatlán,298.00,69.50,0.00,"5,919.76",85.18,2020,10,6
Jalisco,Juchitlán,324.00,106.00,0.00,"8,723.40",82.30,2020,10,6
Jalisco,Lagos de Moreno,45.00,0.00,0.00,0.00,0,2020,10,6
Jalisco,El Limón,392.00,68.90,0.00,"5,506.62",79.92,2020,10,6
Jalisco,Magdalena,695.00,185.00,0.00,"16,875.70",91.22,2020,10,6
Jalisco,Mascota,35.00,10.00,0.00,978.10,97.81,2020,10,6
Jalisco,Mexticacán,157.00,50.00,0.00,"4,900.00",98.00,2020,10,6
Jalisco,Mezquitic,7.00,0.00,0.00,0.00,0,2020,10,6
Jalisco,Mixtlán,105.00,25.00,0.00,"2,319.00",92.76,2020,10,6
Jalisco,Ocotlán,644.00,48.00,0.00,"4,048.80",84.35,2020,10,6
Jalisco,Pihuamo,"2,215.00",500.00,0.00,"49,150.00",98.30,2020,10,6
Jalisco,Poncitlán,585.00,53.00,0.00,"4,528.34",85.44,2020,10,6
Jalisco,Villa Purificación,70.00,0.00,0.00,0.00,0,2020,10,6
Jalisco,El Salto,68.00,0.00,0.00,0.00,0,2020,10,6
Jalisco,San Cristóbal de La Barranca,718.00,32.00,0.00,"2,567.15",80.22,2020,10,6
