Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Aguascalientes,Aguascalientes,8.00,0.00,0.00,0.00,0,2022,1,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2022,1,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2022,1,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2022,1,6
Durango,Nombre de Dios,170.00,0.00,0.00,0.00,0,2022,1,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2022,1,6
Durango,Vicente Guerrero,20.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Abasolo,"1,090.00",0.00,0.00,0.00,0,2022,1,6
Guanajuato,Acámbaro,22.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Apaseo El Alto,7.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Apaseo El Grande,13.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Celaya,15.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Manuel Doblado,"2,992.00",50.00,0.00,"4,450.00",89.00,2022,1,6
Guanajuato,Comonfort,51.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Cortazar,6.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Cuerámaro,784.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Guanajuato,180.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Huanímaro,"1,705.00",0.00,0.00,0.00,0,2022,1,6
Guanajuato,Irapuato,130.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Jerécuaro,62.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,León,230.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Pénjamo,"5,254.00",0.00,0.00,0.00,0,2022,1,6
Guanajuato,Pueblo Nuevo,57.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Purísima del Rincón,"1,650.00",30.00,0.00,"2,730.00",91.00,2022,1,6
Guanajuato,Romita,"5,144.00",100.00,0.00,"8,200.00",82.00,2022,1,6
Guanajuato,Salamanca,24.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,San Felipe,"3,460.00",0.00,0.00,0.00,0,2022,1,6
Guanajuato,San Francisco del Rincón,"2,150.00",40.00,0.00,"3,620.00",90.50,2022,1,6
Guanajuato,San José Iturbide,25.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,San Luis de La Paz,900.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Santa Cruz de Juventino Rosas,38.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Silao de La Victoria,810.00,10.00,0.00,820.00,82.00,2022,1,6
Guanajuato,Tarandacuao,6.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Tarimoro,17.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Valle de Santiago,70.00,0.00,0.00,0.00,0,2022,1,6
Guanajuato,Villagrán,4.00,0.00,0.00,0.00,0,2022,1,6
Guerrero,Ahuacuotzingo,45.00,0.00,0.00,0.00,0,2022,1,6
Guerrero,Atenango del Río,30.00,0.00,0.00,0.00,0,2022,1,6
Guerrero,Copalillo,4.00,0.00,0.00,0.00,0,2022,1,6
Guerrero,Cuetzala del Progreso,11.00,0.00,0.00,0.00,0,2022,1,6
Guerrero,Chilapa de Álvarez,21.00,0.00,0.00,0.00,0,2022,1,6
Guerrero,Chilpancingo de Los Bravo,150.00,0.00,0.00,0.00,0,2022,1,6
Guerrero,General Heliodoro Castillo,62.00,0.00,0.00,0.00,0,2022,1,6
Guerrero,Huitzuco de Los Figueroa,55.00,0.00,0.00,0.00,0,2022,1,6
