Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Aguascalientes,Aguascalientes,8.00,0.00,0.00,0.00,0,2021,4,6
Baja California,Ensenada,1.00,0.00,0.00,0.00,0,2021,4,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2021,4,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2021,4,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2021,4,6
Durango,Nombre de Dios,170.00,0.00,0.00,0.00,0,2021,4,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2021,4,6
Durango,Vicente Guerrero,105.00,0.00,0.00,0.00,0,2021,4,6
Guanajuato,Abasolo,645.00,17.00,0.00,"1,241.00",73.00,2021,4,6
Guanajuato,Acámbaro,33.00,0.00,0.00,0.00,0,2021,4,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2021,4,6
Guanajuato,Apaseo El Alto,13.00,0.00,0.00,0.00,0,2021,4,6
Guanajuato,Apaseo El Grande,22.00,2.00,0.00,120.66,60.33,2021,4,6
Guanajuato,Manuel Doblado,"3,042.00",70.00,0.00,"6,269.20",89.56,2021,4,6
Guanajuato,Comonfort,51.00,9.80,0.00,396.80,40.49,2021,4,6
Guanajuato,Cuerámaro,595.00,6.00,0.00,419.40,69.90,2021,4,6
Guanajuato,Guanajuato,150.00,10.00,0.00,785.40,78.54,2021,4,6
Guanajuato,Huanímaro,"1,482.00",31.00,0.00,"2,405.60",77.60,2021,4,6
Guanajuato,Irapuato,49.00,0.00,0.00,0.00,0,2021,4,6
Guanajuato,Jerécuaro,65.00,0.00,0.00,0.00,0,2021,4,6
Guanajuato,León,240.00,5.00,0.00,356.15,71.23,2021,4,6
Guanajuato,Pénjamo,"4,759.00",82.00,0.00,"5,230.90",63.79,2021,4,6
Guanajuato,Pueblo Nuevo,37.00,0.00,0.00,0.00,0,2021,4,6
Guanajuato,Purísima del Rincón,"1,951.00",70.00,0.00,"6,174.00",88.20,2021,4,6
Guanajuato,Romita,"5,144.00",200.00,0.00,"16,260.00",81.30,2021,4,6
Guanajuato,Salamanca,24.00,0.00,0.00,0.00,0,2021,4,6
Guanajuato,San Felipe,"3,160.00",0.00,0.00,0.00,0,2021,4,6
Guanajuato,San Francisco del Rincón,"1,900.00",71.00,0.00,"6,082.57",85.67,2021,4,6
Guanajuato,San José Iturbide,10.00,0.00,0.00,0.00,0,2021,4,6
Guanajuato,San Luis de La Paz,800.00,0.00,0.00,0.00,0,2021,4,6
Guanajuato,Santa Cruz de Juventino Rosas,13.00,3.00,0.00,184.32,61.44,2021,4,6
Guanajuato,Silao de La Victoria,630.00,30.00,0.00,"2,439.00",81.30,2021,4,6
Guanajuato,Tarandacuao,10.00,0.00,0.00,0.00,0,2021,4,6
Guanajuato,Tarimoro,17.00,2.20,0.00,129.60,58.91,2021,4,6
Guanajuato,Valle de Santiago,52.00,0.00,0.00,0.00,0,2021,4,6
Guanajuato,Villagrán,2.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Ahuacuotzingo,45.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Atenango del Río,30.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Copalillo,2.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Cuetzala del Progreso,10.85,0.00,0.00,0.00,0,2021,4,6
Guerrero,Chilapa de Álvarez,21.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Chilpancingo de Los Bravo,150.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,General Heliodoro Castillo,62.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Huitzuco de Los Figueroa,55.00,5.00,0.00,135.00,27.00,2021,4,6
Guerrero,Ixcateopan de Cuauhtémoc,5.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Zihuatanejo de Azueta,9.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Leonardo Bravo,38.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Mártir de Cuilapan,480.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Mochitlán,28.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Pilcaya,35.80,8.00,0.00,428.00,53.50,2021,4,6
Guerrero,Quechultenango,30.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Taxco de Alarcón,15.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Teloloapan,49.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Tetipac,32.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Tixtla de Guerrero,507.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Zitlala,50.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,Eduardo Neri,80.00,0.00,0.00,0.00,0,2021,4,6
Guerrero,José Joaquín de Herrera,3.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Acatic,"1,040.00",85.40,0.00,"7,717.56",90.37,2021,4,6
Jalisco,Acatlán de Juárez,318.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Ahualulco de Mercado,705.00,58.00,0.00,"5,221.66",90.03,2021,4,6
Jalisco,Amacueca,125.43,0.00,0.00,0.00,0,2021,4,6
Jalisco,Amatitán,"1,575.00",405.00,0.00,"37,867.50",93.50,2021,4,6
Jalisco,Ameca,558.00,98.00,0.00,"9,456.60",96.50,2021,4,6
Jalisco,San Juanito de Escobedo,683.00,60.00,0.00,"5,001.73",83.36,2021,4,6
Jalisco,Arandas,"12,416.00",473.00,0.00,"39,850.75",84.25,2021,4,6
Jalisco,El Arenal,337.00,60.00,0.00,"6,058.87",100.98,2021,4,6
Jalisco,Atengo,301.00,4.00,0.00,325.94,81.49,2021,4,6
Jalisco,Atenguillo,33.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Atotonilco El Alto,"2,104.00",25.00,0.00,"2,456.44",98.26,2021,4,6
Jalisco,Atoyac,35.83,0.00,0.00,0.00,0,2021,4,6
Jalisco,Autlán de Navarro,578.00,14.00,0.00,"1,109.55",79.25,2021,4,6
Jalisco,Ayotlán,316.00,5.00,0.00,423.78,84.76,2021,4,6
Jalisco,Ayutla,138.00,2.00,0.00,152.64,76.32,2021,4,6
Jalisco,La Barca,529.00,12.00,0.00,"1,094.60",91.22,2021,4,6
Jalisco,Cabo Corrientes,100.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Zapotlán el Grande,170.23,0.00,0.00,0.00,0,2021,4,6
Jalisco,Cocula,373.00,30.20,0.00,"2,763.89",91.52,2021,4,6
Jalisco,Colotlán,5.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Cuquío,"1,241.00",0.00,0.00,0.00,0,2021,4,6
Jalisco,Chapala,33.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Degollado,311.00,10.00,0.00,930.00,93.00,2021,4,6
Jalisco,Ejutla,41.00,0.80,0.00,64.32,80.40,2021,4,6
Jalisco,Encarnación de Díaz,143.00,6.00,0.00,568.85,94.81,2021,4,6
Jalisco,Etzatlán,343.00,35.00,0.00,"2,727.84",77.94,2021,4,6
Jalisco,El Grullo,101.00,2.00,0.00,164.90,82.45,2021,4,6
Jalisco,Guachinango,123.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Hostotipaquillo,365.00,21.00,0.00,"1,898.74",90.42,2021,4,6
Jalisco,Ixtlahuacán de Los Membrillos,61.00,2.00,0.00,178.30,89.15,2021,4,6
Jalisco,Ixtlahuacán del Río,480.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Jamay,289.00,12.00,0.00,"1,094.85",91.24,2021,4,6
Jalisco,Jesús María,"7,838.00",225.00,0.00,"18,367.18",81.63,2021,4,6
Jalisco,Jocotepec,173.00,4.00,0.00,361.05,90.26,2021,4,6
Jalisco,Juanacatlán,220.00,4.00,0.00,377.01,94.25,2021,4,6
Jalisco,Juchitlán,228.00,1.50,0.00,124.11,82.74,2021,4,6
Jalisco,Lagos de Moreno,45.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,El Limón,307.00,3.00,0.00,238.28,79.43,2021,4,6
Jalisco,Magdalena,695.00,43.00,0.00,"3,850.72",89.55,2021,4,6
Jalisco,Mascota,35.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Mexticacán,165.00,25.00,0.00,"2,391.57",95.66,2021,4,6
Jalisco,Mezquitic,7.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Mixtlán,105.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Ocotlán,631.00,6.00,0.00,512.16,85.36,2021,4,6
Jalisco,Pihuamo,"2,215.00",493.00,0.00,"48,192.47",97.75,2021,4,6
Jalisco,Poncitlán,555.00,3.00,0.00,279.83,93.28,2021,4,6
Jalisco,El Salto,70.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,San Cristóbal de La Barranca,708.00,12.00,0.00,906.74,75.56,2021,4,6
Jalisco,San Diego de Alejandría,934.00,95.00,0.00,"8,540.08",89.90,2021,4,6
Jalisco,San Julián,114.00,23.00,0.00,"2,057.18",89.44,2021,4,6
Jalisco,San Marcos,21.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,San Martín de Bolaños,3.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,San Martín Hidalgo,511.00,80.00,0.00,"6,216.92",77.71,2021,4,6
Jalisco,San Miguel El Alto,222.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Gómez Farías,658.63,0.00,0.00,0.00,0,2021,4,6
Jalisco,San Sebastián del Oeste,88.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Sayula,756.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Tala,431.00,70.00,0.00,"5,404.97",77.21,2021,4,6
Jalisco,Talpa de Allende,28.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Tamazula de Gordiano,1.10,0.00,0.00,0.00,0,2021,4,6
Jalisco,Tecalitlán,349.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Tecolotlán,228.00,3.00,0.00,251.08,83.69,2021,4,6
Jalisco,Techaluta de Montenegro,182.24,0.00,0.00,0.00,0,2021,4,6
Jalisco,Tenamaxtlán,251.00,3.00,0.00,246.86,82.29,2021,4,6
Jalisco,Teocaltiche,68.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Teocuitatlán de Corona,744.15,0.00,0.00,0.00,0,2021,4,6
Jalisco,Tepatitlán de Morelos,"4,577.00",497.00,0.00,"43,753.55",88.04,2021,4,6
Jalisco,Tequila,"4,865.00","1,150.00",0.00,"110,250.50",95.87,2021,4,6
Jalisco,Teuchitlán,538.00,50.00,0.00,"4,203.26",84.07,2021,4,6
Jalisco,Tizapán El Alto,131.00,1.00,0.00,90.26,90.26,2021,4,6
Jalisco,Tlajomulco de Zúñiga,475.00,0.00,0.00,0.00,0,2021,4,6
Jalisco,Tolimán,"1,245.34",0.00,0.00,0.00,0,2021,4,6
