fecha,presentacion,origen,destino,precio_min,precio_max,precio_frec,obs,name
02/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",19.00,19.00,19.00,Rollo de 2k,cilantro_primera
03/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",19.00,19.00,19.00,Rollo de 2k,cilantro_primera
04/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",19.00,19.00,19.00,,cilantro_primera
05/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",19.00,19.00,19.00,Rollo de 2k,cilantro_primera
08/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",19.00,19.00,19.00,Rollo de 2k,cilantro_primera
09/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",19.00,19.00,19.00,Rollo de 2k,cilantro_primera
10/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",19.00,19.00,19.00,Rollo de 2k,cilantro_primera
11/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",19.00,19.00,19.00,Presentació 2 Kg.,cilantro_primera
12/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,Rollo de 2k,cilantro_primera
15/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,Rollo de 2k,cilantro_primera
16/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,Rollo de 2k,cilantro_primera
17/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,Rollo de 2kg,cilantro_primera
18/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,Rollo de 2kg,cilantro_primera
19/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,,cilantro_primera
22/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,Rollo de 2kg,cilantro_primera
23/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,Rollo de 2kg,cilantro_primera
24/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,Rollo de 2kg,cilantro_primera
25/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,,cilantro_primera
26/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,Rollo de 2kg,cilantro_primera
29/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,Rollo de 2kg,cilantro_primera
30/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,,cilantro_primera
31/01/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,Rollo de 2k,cilantro_primera
01/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,Rollo de 2kg,cilantro_primera
02/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,Rollo de 2kg,cilantro_primera
06/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,,cilantro_primera
07/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,Rollo de 2kg,cilantro_primera
08/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,Rollo de 2kg,cilantro_primera
09/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,Rollo de 2kg,cilantro_primera
12/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,Rollo de 2kg,cilantro_primera
13/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,Rollo de 2kg,cilantro_primera
14/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,,cilantro_primera
15/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,Rollo de 2kg,cilantro_primera
16/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,Rollo de 2kg,cilantro_primera
19/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,,cilantro_primera
20/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,,cilantro_primera
21/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,,cilantro_primera
22/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,,cilantro_primera
23/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,,cilantro_primera
26/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",21.00,21.00,21.00,,cilantro_primera
27/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,Presentación 2 Kg.,cilantro_primera
28/02/2018,Rollo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",20.00,20.00,20.00,Rollo de 2kg,cilantro_primera
