fecha,presentacion,origen,destino,precio_min,precio_max,precio_frec,obs,name
07/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,18.28,18.59,18.44,,mango tommy_primera
08/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,18.28,18.59,18.44,,mango tommy_primera
09/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,18.28,18.59,18.44,,mango tommy_primera
12/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,18.28,18.59,18.44,,mango tommy_primera
13/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,18.28,18.59,18.44,,mango tommy_primera
14/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,18.44,18.75,18.59,,mango tommy_primera
15/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,18.44,18.75,18.59,,mango tommy_primera
16/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,18.44,18.75,18.59,,mango tommy_primera
19/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,18.44,18.75,18.59,,mango tommy_primera
20/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,18.44,18.75,18.59,,mango tommy_primera
21/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,13.28,13.59,13.44,,mango tommy_primera
22/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,13.28,13.59,13.44,,mango tommy_primera
23/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,13.28,13.59,13.44,,mango tommy_primera
26/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,13.28,13.59,13.44,,mango tommy_primera
27/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,13.28,13.59,13.44,,mango tommy_primera
28/02/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,13.28,13.59,13.44,,mango tommy_primera
01/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,13.28,13.59,13.44,,mango tommy_primera
02/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,14.84,15.16,15.00,,mango tommy_primera
05/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,14.84,15.16,15.00,,mango tommy_primera
06/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,14.84,15.16,15.00,,mango tommy_primera
07/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,14.84,15.16,15.00,,mango tommy_primera
08/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,14.84,15.16,15.00,,mango tommy_primera
09/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,14.84,15.16,15.00,,mango tommy_primera
12/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,14.84,15.16,15.00,,mango tommy_primera
13/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,14.84,15.16,15.00,,mango tommy_primera
14/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,14.84,15.16,15.00,,mango tommy_primera
15/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,14.84,15.16,15.00,,mango tommy_primera
16/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,14.84,15.16,15.00,,mango tommy_primera
20/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,14.84,15.16,15.00,,mango tommy_primera
21/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,10.78,11.09,10.94,,mango tommy_primera
22/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,10.78,11.09,10.94,,mango tommy_primera
23/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,10.78,11.09,10.94,,mango tommy_primera
26/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,10.78,11.09,10.94,,mango tommy_primera
27/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,10.78,11.09,10.94,,mango tommy_primera
28/03/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,10.78,11.09,10.94,,mango tommy_primera
02/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,10.78,11.09,10.94,,mango tommy_primera
03/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,10.78,11.09,10.94,,mango tommy_primera
04/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,10.78,11.09,10.94,,mango tommy_primera
05/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,10.78,11.09,10.94,,mango tommy_primera
06/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.97,8.28,8.13,,mango tommy_primera
09/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.97,8.28,8.13,,mango tommy_primera
10/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.97,8.28,8.13,,mango tommy_primera
11/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.97,8.28,8.13,,mango tommy_primera
12/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.97,8.28,8.13,,mango tommy_primera
13/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.97,8.28,8.13,,mango tommy_primera
16/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.97,8.28,8.13,,mango tommy_primera
17/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.97,8.28,8.13,,mango tommy_primera
18/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.97,8.28,8.13,,mango tommy_primera
19/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.97,8.28,8.13,,mango tommy_primera
20/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.97,8.28,8.13,,mango tommy_primera
23/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.97,8.28,8.13,,mango tommy_primera
24/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.41,6.72,6.56,,mango tommy_primera
25/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.41,6.72,6.56,,mango tommy_primera
26/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.41,6.72,6.56,,mango tommy_primera
27/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.41,6.72,6.56,,mango tommy_primera
30/04/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.41,6.72,6.56,,mango tommy_primera
02/05/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.41,6.72,6.56,,mango tommy_primera
03/05/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.41,6.72,6.56,,mango tommy_primera
04/05/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.41,6.72,6.56,,mango tommy_primera
07/05/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.41,6.72,6.56,,mango tommy_primera
08/05/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.41,6.72,6.56,,mango tommy_primera
09/05/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.41,6.72,6.56,,mango tommy_primera
10/05/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.72,7.03,6.88,,mango tommy_primera
11/05/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.72,7.03,6.88,,mango tommy_primera
14/05/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.72,7.03,6.88,,mango tommy_primera
15/05/2018,Caja de 32 kg.,Guerrero,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,6.72,7.03,6.88,,mango tommy_primera
