fecha,presentacion,origen,destino,precio_min,precio_max,precio_frec,obs,name
02/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
03/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
04/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
05/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
08/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
09/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,8.50,9.50,9.00,,jícama_primera
10/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,8.50,9.50,9.00,,jícama_primera
11/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,8.50,9.50,9.00,,jícama_primera
12/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
15/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
16/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
17/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
18/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
19/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
22/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
23/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
24/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
25/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
26/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
29/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
30/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
31/01/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,7.5,jícama_primera
01/02/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
02/02/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
06/02/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
07/02/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
08/02/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
09/02/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
12/02/2018,Kilogramo,Nayarit,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,7.00,8.00,7.50,,jícama_primera
