Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Baja California Sur,La Paz,3.00,0.00,0.00,0.00,0,2019,11,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2019,11,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2019,11,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2019,11,6
Durango,Nombre de Dios,165.00,0.00,0.00,0.00,0,2019,11,6
Durango,Santiago Papasquiaro,28.05,0.00,0.00,0.00,0,2019,11,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2019,11,6
Durango,Vicente Guerrero,45.00,25.00,0.00,"1,700.00",68.00,2019,11,6
Guanajuato,Abasolo,500.00,80.00,0.00,"5,920.00",74.00,2019,11,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2019,11,6
Guanajuato,Apaseo El Alto,15.00,8.00,0.00,497.20,62.15,2019,11,6
Guanajuato,Apaseo El Grande,20.00,13.00,0.00,807.95,62.15,2019,11,6
Guanajuato,Manuel Doblado,700.00,190.00,0.00,"18,050.00",95.00,2019,11,6
Guanajuato,Comonfort,33.00,31.00,0.00,"1,304.86",42.09,2019,11,6
Guanajuato,Cortazar,6.00,0.00,0.00,0.00,0,2019,11,6
Guanajuato,Cuerámaro,580.00,55.00,0.00,"4,530.65",82.38,2019,11,6
Guanajuato,Guanajuato,30.00,6.00,0.00,489.06,81.51,2019,11,6
Guanajuato,Huanímaro,"1,360.00",135.00,0.00,"9,855.00",73.00,2019,11,6
Guanajuato,Irapuato,87.50,30.00,0.00,"2,775.00",92.50,2019,11,6
Guanajuato,Jerécuaro,17.00,9.00,0.00,828.00,92.00,2019,11,6
Guanajuato,León,196.00,12.00,0.00,810.00,67.50,2019,11,6
Guanajuato,Pénjamo,"1,120.00",162.00,0.00,"11,210.00",69.20,2019,11,6
Guanajuato,Pueblo Nuevo,43.00,31.00,0.00,"2,801.47",90.37,2019,11,6
Guanajuato,Purísima del Rincón,640.00,170.00,0.00,"15,810.00",93.00,2019,11,6
Guanajuato,Romita,"3,780.00","1,025.00",0.00,"88,628.25",86.47,2019,11,6
Guanajuato,Salamanca,24.00,0.00,0.00,0.00,0,2019,11,6
Guanajuato,San Felipe,"2,625.00",200.00,0.00,"11,200.00",56.00,2019,11,6
Guanajuato,San Francisco del Rincón,"1,600.00",190.00,0.00,"17,100.00",90.00,2019,11,6
Guanajuato,Santa Cruz de Juventino Rosas,10.00,6.00,0.00,379.98,63.33,2019,11,6
Guanajuato,Silao de La Victoria,259.00,105.00,0.00,"9,156.75",87.21,2019,11,6
Guanajuato,Tarimoro,10.00,5.00,0.00,331.75,66.35,2019,11,6
Guanajuato,Valle de Santiago,63.40,10.00,0.00,900.00,90.00,2019,11,6
Guerrero,Ahuacuotzingo,40.00,0.00,0.00,0.00,0,2019,11,6
Guerrero,Atenango del Río,27.00,2.00,0.00,70.40,35.20,2019,11,6
Guerrero,Copalillo,2.00,0.00,0.00,0.00,0,2019,11,6
Guerrero,Cuetzala del Progreso,11.00,7.50,0.00,173.25,23.10,2019,11,6
Guerrero,Chilapa de Álvarez,19.00,0.00,0.00,0.00,0,2019,11,6
