Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Aguascalientes,Aguascalientes,8.00,0.00,0.00,0.00,0,2021,12,6
Baja California,Ensenada,1.00,1.00,0.00,49.00,49.00,2021,12,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2021,12,6
Durango,Durango,12.00,8.00,0.00,321.00,40.13,2021,12,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2021,12,6
Durango,Nombre de Dios,170.00,0.00,0.00,0.00,0,2021,12,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2021,12,6
Durango,Vicente Guerrero,105.00,85.00,0.00,"3,283.50",38.63,2021,12,6
Guanajuato,Abasolo,645.00,95.00,0.00,"6,935.00",73.00,2021,12,6
Guanajuato,Acámbaro,33.00,11.00,0.00,741.26,67.39,2021,12,6
Guanajuato,San Miguel de Allende,10.00,2.00,0.00,108.00,54.00,2021,12,6
Guanajuato,Apaseo El Alto,13.00,6.00,0.00,353.22,58.87,2021,12,6
Guanajuato,Apaseo El Grande,22.00,9.00,0.00,542.97,60.33,2021,12,6
Guanajuato,Manuel Doblado,"3,042.00",350.00,0.00,"31,346.00",89.56,2021,12,6
Guanajuato,Comonfort,51.00,26.00,0.00,"1,070.96",41.19,2021,12,6
Guanajuato,Cuerámaro,595.00,70.00,0.00,"4,893.00",69.90,2021,12,6
Guanajuato,Guanajuato,150.00,30.00,0.00,"2,356.20",78.54,2021,12,6
Guanajuato,Huanímaro,"1,482.00",182.00,0.00,"14,272.00",78.42,2021,12,6
Guanajuato,Irapuato,49.00,49.00,0.00,"4,548.18",92.82,2021,12,6
Guanajuato,Jerécuaro,65.00,5.00,0.00,290.00,58.00,2021,12,6
Guanajuato,León,240.00,20.00,0.00,"1,424.60",71.23,2021,12,6
Guanajuato,Pénjamo,"4,759.00",505.00,0.00,"28,271.60",55.98,2021,12,6
Guanajuato,Pueblo Nuevo,37.00,37.00,0.00,"3,358.50",90.77,2021,12,6
Guanajuato,Purísima del Rincón,"1,951.00",301.00,0.00,"26,523.30",88.12,2021,12,6
Guanajuato,Romita,"5,144.00","1,100.00",0.00,"89,430.00",81.30,2021,12,6
Guanajuato,Salamanca,24.00,10.00,0.00,921.00,92.10,2021,12,6
Guanajuato,San Felipe,"3,160.00",300.00,0.00,"21,000.00",70.00,2021,12,6
Guanajuato,San Francisco del Rincón,"1,900.00",300.00,0.00,"25,701.00",85.67,2021,12,6
Guanajuato,San José Iturbide,10.00,0.00,0.00,0.00,0,2021,12,6
Guanajuato,San Luis de La Paz,800.00,800.00,0.00,"47,988.00",59.99,2021,12,6
Guanajuato,Santa Cruz de Juventino Rosas,13.00,5.00,0.00,307.20,61.44,2021,12,6
Guanajuato,Silao de La Victoria,630.00,120.00,0.00,"9,756.00",81.30,2021,12,6
Guanajuato,Tarandacuao,10.00,4.00,0.00,292.28,73.07,2021,12,6
Guanajuato,Tarimoro,17.00,5.00,0.00,314.55,62.91,2021,12,6
Guanajuato,Valle de Santiago,52.00,52.00,0.00,"3,996.72",76.86,2021,12,6
Guanajuato,Villagrán,2.00,2.00,0.00,191.78,95.89,2021,12,6
Guerrero,Ahuacuotzingo,45.00,10.00,0.00,366.25,36.63,2021,12,6
Guerrero,Atenango del Río,30.00,3.00,0.00,73.59,24.53,2021,12,6
Guerrero,Copalillo,2.00,0.00,0.00,0.00,0,2021,12,6
Guerrero,Cuetzala del Progreso,10.85,7.50,0.00,175.33,23.38,2021,12,6
Guerrero,Chilapa de Álvarez,21.00,10.00,0.00,365.98,36.60,2021,12,6
Guerrero,Chilpancingo de Los Bravo,150.00,145.00,0.00,"5,198.76",35.85,2021,12,6
Guerrero,General Heliodoro Castillo,62.00,60.00,0.00,"2,355.62",39.26,2021,12,6
Guerrero,Huitzuco de Los Figueroa,55.00,10.00,0.00,318.62,31.86,2021,12,6
Guerrero,Ixcateopan de Cuauhtémoc,5.00,5.00,0.00,144.28,28.86,2021,12,6
Guerrero,Zihuatanejo de Azueta,9.00,9.00,0.00,776.16,86.24,2021,12,6
