Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Aguascalientes,Aguascalientes,8.00,0.00,0.00,0.00,0,2020,5,6
Baja California,Ensenada,1.00,0.00,0.00,0.00,0,2020,5,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2020,5,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2020,5,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2020,5,6
Durango,Nombre de Dios,170.00,0.00,0.00,0.00,0,2020,5,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2020,5,6
Durango,Tepehuanes,6.02,0.00,0.00,0.00,0,2020,5,6
Durango,Vicente Guerrero,105.00,0.00,0.00,0.00,0,2020,5,6
Guanajuato,Abasolo,640.00,15.00,0.00,"1,125.00",75.00,2020,5,6
Guanajuato,Acámbaro,33.00,0.00,0.00,0.00,0,2020,5,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2020,5,6
Guanajuato,Apaseo El Alto,13.00,2.00,0.00,124.50,62.25,2020,5,6
Guanajuato,Apaseo El Grande,21.00,6.00,0.00,370.50,61.75,2020,5,6
Guanajuato,Manuel Doblado,"1,000.00",80.00,0.00,"7,440.00",93.00,2020,5,6
Guanajuato,Comonfort,46.00,10.00,0.00,490.60,49.06,2020,5,6
Guanajuato,Cuerámaro,610.00,5.00,0.00,381.50,76.30,2020,5,6
Guanajuato,Guanajuato,43.00,5.00,0.00,412.00,82.40,2020,5,6
Guanajuato,Huanímaro,"1,450.00",30.00,0.00,"2,220.00",74.00,2020,5,6
Guanajuato,Irapuato,52.00,0.00,0.00,0.00,0,2020,5,6
Guanajuato,León,208.00,0.00,0.00,0.00,0,2020,5,6
Guanajuato,Pénjamo,"1,126.00",26.00,0.00,"1,837.00",70.65,2020,5,6
Guanajuato,Pueblo Nuevo,39.00,0.00,0.00,0.00,0,2020,5,6
Guanajuato,Purísima del Rincón,"1,250.00",75.00,0.00,"6,900.00",92.00,2020,5,6
Guanajuato,Romita,"3,830.00",312.00,0.00,"27,400.00",87.82,2020,5,6
Guanajuato,Salamanca,24.00,0.00,0.00,0.00,0,2020,5,6
Guanajuato,San Felipe,"2,875.00",0.00,0.00,0.00,0,2020,5,6
Guanajuato,San Francisco del Rincón,"1,750.00",60.00,0.00,"5,490.00",91.50,2020,5,6
Guanajuato,San Luis de La Paz,650.00,0.00,0.00,0.00,0,2020,5,6
Guanajuato,Santa Cruz de Juventino Rosas,11.00,2.00,0.00,125.00,62.50,2020,5,6
Guanajuato,Silao de La Victoria,200.00,47.00,0.00,"4,054.90",86.27,2020,5,6
Guanajuato,Tarandacuao,10.00,0.00,0.00,0.00,0,2020,5,6
Guanajuato,Tarimoro,10.00,2.00,0.00,128.50,64.25,2020,5,6
Guanajuato,Valle de Santiago,54.20,29.00,0.00,"2,150.00",74.14,2020,5,6
Guerrero,Ahuacuotzingo,45.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Atenango del Río,29.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Copalillo,2.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Cuetzala del Progreso,11.00,4.00,0.00,91.24,22.81,2020,5,6
Guerrero,Chilapa de Álvarez,21.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Chilpancingo de Los Bravo,150.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,General Heliodoro Castillo,62.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Huitzuco de Los Figueroa,55.00,6.50,0.00,201.82,31.05,2020,5,6
Guerrero,Ixcateopan de Cuauhtémoc,5.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Zihuatanejo de Azueta,9.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Leonardo Bravo,38.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Mártir de Cuilapan,480.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Mochitlán,28.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Pilcaya,35.80,7.02,0.00,392.30,55.88,2020,5,6
Guerrero,Quechultenango,14.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Taxco de Alarcón,15.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Teloloapan,49.00,35.50,0.00,"1,041.75",29.35,2020,5,6
Guerrero,Tetipac,32.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Tixtla de Guerrero,507.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Zitlala,50.00,0.00,0.00,0.00,0,2020,5,6
Guerrero,Eduardo Neri,96.00,0.00,0.00,0.00,0,2020,5,6
Jalisco,Acatic,"1,075.00",120.00,0.00,"9,869.00",82.24,2020,5,6
Jalisco,Acatlán de Juárez,326.00,12.00,0.00,"1,078.00",89.83,2020,5,6
Jalisco,Ahualulco de Mercado,705.00,78.00,0.00,"6,792.75",87.09,2020,5,6
Jalisco,Amacueca,125.43,0.00,0.00,0.00,0,2020,5,6
Jalisco,Amatitán,"1,575.00",405.00,0.00,"38,450.90",94.94,2020,5,6
Jalisco,Ameca,558.00,98.00,0.00,"9,568.00",97.63,2020,5,6
Jalisco,San Juanito de Escobedo,683.00,78.00,0.00,"6,625.64",84.94,2020,5,6
Jalisco,Arandas,"12,405.00",833.00,0.00,"72,675.00",87.24,2020,5,6
Jalisco,El Arenal,337.00,62.00,0.00,"6,461.00",104.21,2020,5,6
Jalisco,Atengo,395.00,106.00,0.00,"4,268.00",40.26,2020,5,6
Jalisco,Atenguillo,33.00,0.00,0.00,0.00,0,2020,5,6
Jalisco,Atotonilco El Alto,"2,208.00",197.00,0.00,"19,177.95",97.35,2020,5,6
Jalisco,Atoyac,35.83,0.00,0.00,0.00,0,2020,5,6
Jalisco,Autlán de Navarro,735.00,74.00,0.00,"5,271.02",71.23,2020,5,6
Jalisco,Ayotlán,500.00,200.00,0.00,"16,720.00",83.60,2020,5,6
Jalisco,Ayutla,155.00,12.00,0.00,855.84,71.32,2020,5,6
Jalisco,La Barca,554.00,60.00,0.00,"5,503.20",91.72,2020,5,6
Jalisco,Cabo Corrientes,180.00,0.00,0.00,0.00,0,2020,5,6
Jalisco,Zapotlán el Grande,170.23,0.00,0.00,0.00,0,2020,5,6
Jalisco,Cocula,373.00,50.00,0.00,"4,634.40",92.69,2020,5,6
Jalisco,Colotlán,5.00,0.00,0.00,0.00,0,2020,5,6
Jalisco,Cuquío,"1,246.00",80.00,0.00,"6,240.00",78.00,2020,5,6
Jalisco,Chapala,45.00,9.00,0.00,806.49,89.61,2020,5,6
Jalisco,Degollado,435.00,50.00,0.00,"4,614.50",92.29,2020,5,6
Jalisco,Ejutla,55.00,11.00,0.00,838.31,76.21,2020,5,6
Jalisco,Encarnación de Díaz,125.00,0.00,0.00,0.00,0,2020,5,6
Jalisco,Etzatlán,343.00,40.00,0.00,"3,332.46",83.31,2020,5,6
Jalisco,El Grullo,137.00,0.00,0.00,0.00,0,2020,5,6
Jalisco,Guachinango,123.00,8.00,0.00,744.60,93.07,2020,5,6
Jalisco,Hostotipaquillo,365.00,40.00,0.00,"3,730.00",93.25,2020,5,6
Jalisco,Ixtlahuacán de Los Membrillos,105.00,24.00,0.00,"2,112.00",88.00,2020,5,6
Jalisco,Ixtlahuacán del Río,489.00,8.00,0.00,670.00,83.75,2020,5,6
Jalisco,Jamay,347.00,45.00,0.00,"3,738.00",83.07,2020,5,6
Jalisco,Jesús María,"7,856.00",786.00,0.00,"63,971.30",81.39,2020,5,6
Jalisco,Jocotepec,198.00,15.00,0.00,"1,365.00",91.00,2020,5,6
Jalisco,Juanacatlán,298.00,30.00,0.00,"2,570.00",85.67,2020,5,6
Jalisco,Juchitlán,324.00,106.00,0.00,"3,803.18",35.88,2020,5,6
Jalisco,Lagos de Moreno,45.00,0.00,0.00,0.00,0,2020,5,6
Jalisco,El Limón,392.00,31.00,0.00,"2,345.15",75.65,2020,5,6
Jalisco,Magdalena,695.00,42.00,0.00,"4,011.39",95.51,2020,5,6
