Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Aguascalientes,Aguascalientes,8.00,0.00,0.00,0.00,0,2020,1,6
Baja California,Ensenada,1.00,0.00,0.00,0.00,0,2020,1,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2020,1,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2020,1,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2020,1,6
Durango,Nombre de Dios,170.00,0.00,0.00,0.00,0,2020,1,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2020,1,6
Durango,Tepehuanes,6.02,0.00,0.00,0.00,0,2020,1,6
Durango,Vicente Guerrero,105.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Abasolo,640.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Acámbaro,33.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Apaseo El Alto,13.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Apaseo El Grande,21.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Manuel Doblado,"1,000.00",15.00,0.00,"1,395.00",93.00,2020,1,6
Guanajuato,Comonfort,46.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Cuerámaro,610.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Guanajuato,43.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Huanímaro,"1,450.00",0.00,0.00,0.00,0,2020,1,6
Guanajuato,Irapuato,52.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,León,208.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Pénjamo,"1,126.00",0.00,0.00,0.00,0,2020,1,6
Guanajuato,Pueblo Nuevo,39.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Purísima del Rincón,"1,250.00",10.00,0.00,920.00,92.00,2020,1,6
Guanajuato,Romita,"3,830.00",10.00,0.00,873.00,87.30,2020,1,6
Guanajuato,Salamanca,24.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,San Felipe,"2,875.00",0.00,0.00,0.00,0,2020,1,6
Guanajuato,San Francisco del Rincón,"1,750.00",12.00,0.00,"1,098.00",91.50,2020,1,6
Guanajuato,San Luis de La Paz,650.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Santa Cruz de Juventino Rosas,11.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Silao de La Victoria,200.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Tarandacuao,10.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Tarimoro,10.00,0.00,0.00,0.00,0,2020,1,6
Guanajuato,Valle de Santiago,54.20,10.00,0.00,766.70,76.67,2020,1,6
Guerrero,Ahuacuotzingo,45.00,0.00,0.00,0.00,0,2020,1,6
Guerrero,Atenango del Río,29.00,0.00,0.00,0.00,0,2020,1,6
Guerrero,Copalillo,2.00,0.00,0.00,0.00,0,2020,1,6
Guerrero,Cuetzala del Progreso,11.00,0.00,0.00,0.00,0,2020,1,6
Guerrero,Chilapa de Álvarez,21.00,0.00,0.00,0.00,0,2020,1,6
Guerrero,Chilpancingo de Los Bravo,150.00,0.00,0.00,0.00,0,2020,1,6
Guerrero,General Heliodoro Castillo,62.00,0.00,0.00,0.00,0,2020,1,6
Guerrero,Huitzuco de Los Figueroa,55.00,0.00,0.00,0.00,0,2020,1,6
Guerrero,Ixcateopan de Cuauhtémoc,5.00,0.00,0.00,0.00,0,2020,1,6
