Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Aguascalientes,Aguascalientes,8.00,0.00,0.00,0.00,0,2020,2,6
Baja California,Ensenada,1.00,0.00,0.00,0.00,0,2020,2,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2020,2,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2020,2,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2020,2,6
Durango,Nombre de Dios,170.00,0.00,0.00,0.00,0,2020,2,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2020,2,6
Durango,Tepehuanes,6.02,0.00,0.00,0.00,0,2020,2,6
Durango,Vicente Guerrero,105.00,0.00,0.00,0.00,0,2020,2,6
Guanajuato,Abasolo,640.00,0.00,0.00,0.00,0,2020,2,6
Guanajuato,Acámbaro,33.00,0.00,0.00,0.00,0,2020,2,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2020,2,6
Guanajuato,Apaseo El Alto,13.00,2.00,0.00,124.50,62.25,2020,2,6
Guanajuato,Apaseo El Grande,21.00,2.00,0.00,124.50,62.25,2020,2,6
Guanajuato,Manuel Doblado,"1,000.00",22.00,0.00,"2,046.00",93.00,2020,2,6
Guanajuato,Comonfort,46.00,1.00,0.00,61.75,61.75,2020,2,6
Guanajuato,Cuerámaro,610.00,0.00,0.00,0.00,0,2020,2,6
Guanajuato,Guanajuato,43.00,0.00,0.00,0.00,0,2020,2,6
Guanajuato,Huanímaro,"1,450.00",0.00,0.00,0.00,0,2020,2,6
Guanajuato,Irapuato,52.00,0.00,0.00,0.00,0,2020,2,6
Guanajuato,León,208.00,0.00,0.00,0.00,0,2020,2,6
Guanajuato,Pénjamo,"1,126.00",0.00,0.00,0.00,0,2020,2,6
Guanajuato,Pueblo Nuevo,39.00,0.00,0.00,0.00,0,2020,2,6
Guanajuato,Purísima del Rincón,"1,250.00",19.00,0.00,"1,748.00",92.00,2020,2,6
Guanajuato,Romita,"3,830.00",40.00,0.00,"3,495.00",87.38,2020,2,6
Guanajuato,Salamanca,24.00,0.00,0.00,0.00,0,2020,2,6
Guanajuato,San Felipe,"2,875.00",0.00,0.00,0.00,0,2020,2,6
Guanajuato,San Francisco del Rincón,"1,750.00",21.00,0.00,"1,921.50",91.50,2020,2,6
Guanajuato,San Luis de La Paz,650.00,0.00,0.00,0.00,0,2020,2,6
Guanajuato,Santa Cruz de Juventino Rosas,11.00,1.00,0.00,62.30,62.30,2020,2,6
Guanajuato,Silao de La Victoria,200.00,31.00,0.00,"2,104.90",67.90,2020,2,6
Guanajuato,Tarandacuao,10.00,0.00,0.00,0.00,0,2020,2,6
Guanajuato,Tarimoro,10.00,0.00,0.00,0.00,0,2020,2,6
Guanajuato,Valle de Santiago,54.20,21.00,0.00,"1,610.00",76.67,2020,2,6
Guerrero,Ahuacuotzingo,45.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Atenango del Río,29.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Copalillo,2.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Cuetzala del Progreso,11.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Chilapa de Álvarez,21.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Chilpancingo de Los Bravo,150.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,General Heliodoro Castillo,62.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Huitzuco de Los Figueroa,55.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Ixcateopan de Cuauhtémoc,5.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Zihuatanejo de Azueta,9.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Leonardo Bravo,38.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Mártir de Cuilapan,480.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Mochitlán,28.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Pilcaya,35.80,0.00,0.00,0.00,0,2020,2,6
Guerrero,Quechultenango,14.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Taxco de Alarcón,15.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Teloloapan,49.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Tetipac,32.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Tixtla de Guerrero,507.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Zitlala,50.00,0.00,0.00,0.00,0,2020,2,6
Guerrero,Eduardo Neri,96.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Acatic,"1,075.00",50.00,0.00,"4,669.00",93.38,2020,2,6
Jalisco,Acatlán de Juárez,326.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Ahualulco de Mercado,705.00,20.00,0.00,"2,052.75",102.64,2020,2,6
Jalisco,Amacueca,125.43,0.00,0.00,0.00,0,2020,2,6
Jalisco,Amatitán,"1,575.00",405.00,0.00,"1,614.40",3.99,2020,2,6
Jalisco,Ameca,558.00,98.00,0.00,"1,168.42",11.92,2020,2,6
Jalisco,San Juanito de Escobedo,683.00,21.00,0.00,"2,066.64",98.41,2020,2,6
Jalisco,Arandas,"12,405.00",198.00,0.00,"14,975.00",75.63,2020,2,6
Jalisco,El Arenal,337.00,50.00,0.00,"5,313.00",106.26,2020,2,6
Jalisco,Atengo,395.00,106.00,0.00,607.96,5.74,2020,2,6
Jalisco,Atenguillo,33.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Atotonilco El Alto,"2,208.00",197.00,0.00,"4,721.96",23.97,2020,2,6
Jalisco,Atoyac,35.83,0.00,0.00,0.00,0,2020,2,6
Jalisco,Autlán de Navarro,735.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Ayotlán,500.00,200.00,0.00,"1,765.75",8.83,2020,2,6
Jalisco,Ayutla,155.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,La Barca,554.00,10.00,0.00,"1,046.50",104.65,2020,2,6
Jalisco,Cabo Corrientes,180.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Zapotlán el Grande,170.23,0.00,0.00,0.00,0,2020,2,6
Jalisco,Cocula,373.00,12.00,0.00,"1,274.40",106.20,2020,2,6
Jalisco,Colotlán,5.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Cuquío,"1,246.00",0.00,0.00,0.00,0,2020,2,6
Jalisco,Chapala,45.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Degollado,435.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Ejutla,55.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Encarnación de Díaz,125.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Etzatlán,343.00,20.00,0.00,"1,085.71",54.29,2020,2,6
Jalisco,El Grullo,137.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Guachinango,123.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Hostotipaquillo,365.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Ixtlahuacán de Los Membrillos,105.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Ixtlahuacán del Río,489.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Jamay,347.00,39.00,0.00,998.00,25.59,2020,2,6
Jalisco,Jesús María,"7,856.00",296.00,0.00,"11,571.30",39.09,2020,2,6
Jalisco,Jocotepec,198.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Juanacatlán,298.00,10.00,0.00,977.50,97.75,2020,2,6
Jalisco,Juchitlán,324.00,106.00,0.00,"1,203.18",11.35,2020,2,6
Jalisco,Lagos de Moreno,45.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,El Limón,392.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Magdalena,695.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Mascota,35.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Mexticacán,157.00,50.00,0.00,592.78,11.86,2020,2,6
Jalisco,Mezquitic,7.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Mixtlán,105.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Ocotlán,644.00,48.00,0.00,968.89,20.19,2020,2,6
Jalisco,Pihuamo,"2,215.00",470.00,0.00,"45,500.00",96.81,2020,2,6
Jalisco,Poncitlán,585.00,6.00,0.00,599.15,99.86,2020,2,6
Jalisco,Villa Purificación,70.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,El Salto,68.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,San Cristóbal de La Barranca,718.00,5.00,0.00,461.73,92.35,2020,2,6
Jalisco,San Diego de Alejandría,945.00,140.00,0.00,"1,086.64",7.76,2020,2,6
Jalisco,San Julián,115.00,31.00,0.00,576.02,18.58,2020,2,6
Jalisco,San Marcos,21.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,San Martín de Bolaños,2.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,San Martín Hidalgo,511.00,40.00,0.00,"4,347.00",108.68,2020,2,6
Jalisco,San Miguel El Alto,225.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Gómez Farías,458.63,0.00,0.00,0.00,0,2020,2,6
Jalisco,San Sebastián del Oeste,88.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Sayula,756.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Tala,431.00,18.00,0.00,"1,951.15",108.40,2020,2,6
Jalisco,Talpa de Allende,28.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Tamazula de Gordiano,1.10,0.00,0.00,0.00,0,2020,2,6
Jalisco,Tecalitlán,349.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Tecolotlán,299.00,89.00,0.00,846.45,9.51,2020,2,6
Jalisco,Techaluta de Montenegro,182.24,0.00,0.00,0.00,0,2020,2,6
Jalisco,Tenamaxtlán,313.00,79.00,0.00,970.28,12.28,2020,2,6
Jalisco,Teocaltiche,60.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Teocuitatlán de Corona,744.15,0.00,0.00,0.00,0,2020,2,6
Jalisco,Tepatitlán de Morelos,"4,778.00",300.00,0.00,"15,890.00",52.97,2020,2,6
Jalisco,Tequila,"4,865.00","1,150.00",0.00,"12,844.57",11.17,2020,2,6
Jalisco,Teuchitlán,538.00,29.00,0.00,"1,310.42",45.19,2020,2,6
Jalisco,Tizapán El Alto,155.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Tlajomulco de Zúñiga,470.75,0.00,0.00,0.00,0,2020,2,6
Jalisco,Tolimán,"1,245.34",0.00,0.00,0.00,0,2020,2,6
Jalisco,Tonalá,108.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Tonaya,"1,223.00",0.00,0.00,0.00,0,2020,2,6
Jalisco,Tonila,630.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Totatiche,7.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Tototlán,661.00,39.00,0.00,"2,144.47",54.99,2020,2,6
Jalisco,Tuxcacuesco,747.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Tuxcueca,50.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Tuxpan,"1,290.00",0.00,0.00,0.00,0,2020,2,6
Jalisco,Unión de San Antonio,110.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Unión de Tula,224.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Valle de Guadalupe,263.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,San Gabriel,"3,039.66",0.00,0.00,0.00,0,2020,2,6
Jalisco,Villa Corona,668.60,0.00,0.00,0.00,0,2020,2,6
Jalisco,Villa Guerrero,9.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Villa Hidalgo,51.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Cañadas de Obregón,730.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Yahualica de González Gallo,955.00,156.00,0.00,"1,233.14",7.90,2020,2,6
Jalisco,Zacoalco de Torres,"2,270.07",0.00,0.00,0.00,0,2020,2,6
Jalisco,Zapopan,799.00,6.00,0.00,590.64,98.44,2020,2,6
Jalisco,Zapotiltic,54.00,0.00,0.00,0.00,0,2020,2,6
Jalisco,Zapotitlán de Vadillo,244.49,0.00,0.00,0.00,0,2020,2,6
Jalisco,Zapotlán del Rey,206.00,12.00,0.00,"1,108.32",92.36,2020,2,6
Jalisco,Zapotlanejo,643.00,0.00,0.00,0.00,0,2020,2,6
México,Malinalco,200.00,0.00,0.00,0.00,0,2020,2,6
México,Tenancingo,63.00,0.00,0.00,0.00,0,2020,2,6
México,Zacualpan,39.00,0.00,0.00,0.00,0,2020,2,6
México,Zumpahuacán,67.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Álvaro Obregón,13.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Angamacutiro,17.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Briseñas,34.20,0.00,0.00,0.00,0,2020,2,6
Michoacán,Contepec,1.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Churintzio,405.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Jiquilpan,270.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Juárez,1.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Madero,283.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Maravatío,72.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Marcos Castellanos,67.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Morelia,458.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Numarán,73.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Pajacuarán,38.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,La Piedad,732.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Queréndaro,359.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Cojumatlán de Régules,28.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Sahuayo,130.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Tancítaro,"19,200.00",0.00,0.00,0.00,0,2020,2,6
Michoacán,Tanhuato,252.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Tuxpan,1.10,0.00,0.00,0.00,0,2020,2,6
Michoacán,Tzitzio,260.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Venustiano Carranza,114.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Villamar,300.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Vista Hermosa,"1,200.00",0.00,0.00,0.00,0,2020,2,6
Michoacán,Yurécuaro,43.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Zináparo,90.00,0.00,0.00,0.00,0,2020,2,6
Michoacán,Zinapécuaro,65.00,0.00,0.00,0.00,0,2020,2,6
Morelos,Ayala,25.00,0.00,0.00,0.00,0,2020,2,6
Morelos,Coatlán del Río,29.50,0.00,0.00,0.00,0,2020,2,6
Morelos,Jojutla,19.00,0.00,0.00,0.00,0,2020,2,6
Morelos,Miacatlán,137.50,0.00,0.00,0.00,0,2020,2,6
Morelos,Puente de Ixtla,44.00,0.00,0.00,0.00,0,2020,2,6
Morelos,Temixco,5.00,0.00,0.00,0.00,0,2020,2,6
Morelos,Tepalcingo,13.00,0.00,0.00,0.00,0,2020,2,6
Morelos,Tepoztlán,2.00,0.00,0.00,0.00,0,2020,2,6
Morelos,Tetecala,3.70,0.00,0.00,0.00,0,2020,2,6
Morelos,Tlaltizapán de Zapata,19.00,0.00,0.00,0.00,0,2020,2,6
Morelos,Tlaquiltenango,45.00,0.00,0.00,0.00,0,2020,2,6
Nayarit,Ahuacatlán,"1,579.00",32.00,0.00,"1,059.20",33.10,2020,2,6
Nayarit,Amatlán de Cañas,"1,734.00",0.00,0.00,0.00,0,2020,2,6
Nayarit,Compostela,89.00,0.00,0.00,0.00,0,2020,2,6
Nayarit,Ixtlán del Río,"1,245.00",0.00,0.00,0.00,0,2020,2,6
Nayarit,Jala,47.00,0.00,0.00,0.00,0,2020,2,6
