Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Aguascalientes,Aguascalientes,8.00,0.00,0.00,0.00,0,2021,1,6
Baja California,Ensenada,1.00,0.00,0.00,0.00,0,2021,1,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2021,1,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2021,1,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2021,1,6
Durango,Nombre de Dios,170.00,0.00,0.00,0.00,0,2021,1,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2021,1,6
Durango,Vicente Guerrero,105.00,0.00,0.00,0.00,0,2021,1,6
Guanajuato,Abasolo,645.00,0.00,0.00,0.00,0,2021,1,6
Guanajuato,Acámbaro,33.00,0.00,0.00,0.00,0,2021,1,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2021,1,6
Guanajuato,Apaseo El Alto,13.00,0.00,0.00,0.00,0,2021,1,6
Guanajuato,Apaseo El Grande,22.00,0.00,0.00,0.00,0,2021,1,6
Guanajuato,Manuel Doblado,"3,042.00",10.00,0.00,895.60,89.56,2021,1,6
Guanajuato,Comonfort,51.00,0.00,0.00,0.00,0,2021,1,6
Guanajuato,Cuerámaro,595.00,0.00,0.00,0.00,0,2021,1,6
Guanajuato,Guanajuato,150.00,5.00,0.00,392.70,78.54,2021,1,6
Guanajuato,Huanímaro,"1,482.00",0.00,0.00,0.00,0,2021,1,6
Guanajuato,Irapuato,49.00,0.00,0.00,0.00,0,2021,1,6
Guanajuato,Jerécuaro,65.00,0.00,0.00,0.00,0,2021,1,6
Guanajuato,León,240.00,0.00,0.00,0.00,0,2021,1,6
Guanajuato,Pénjamo,"4,759.00",0.00,0.00,0.00,0,2021,1,6
Guanajuato,Pueblo Nuevo,37.00,0.00,0.00,0.00,0,2021,1,6
Guanajuato,Purísima del Rincón,"1,951.00",7.00,0.00,617.40,88.20,2021,1,6
Guanajuato,Romita,"5,144.00",50.00,0.00,"4,065.00",81.30,2021,1,6
