Entidad,Municipio,Superficie Sembrada,Superficie Cosechada,Superficie Siniestrada,Produccion,Rendimiento,Anio,Mes,Cultivo
Aguascalientes,Aguascalientes,8.00,0.00,0.00,0.00,0,2021,6,6
Baja California,Ensenada,1.00,0.00,0.00,0.00,0,2021,6,6
Colima,Manzanillo,1.40,0.00,0.00,0.00,0,2021,6,6
Durango,Durango,12.00,0.00,0.00,0.00,0,2021,6,6
Durango,Mezquital,110.00,0.00,0.00,0.00,0,2021,6,6
Durango,Nombre de Dios,170.00,0.00,0.00,0.00,0,2021,6,6
Durango,Súchil,50.00,0.00,0.00,0.00,0,2021,6,6
Durango,Vicente Guerrero,105.00,0.00,0.00,0.00,0,2021,6,6
Guanajuato,Abasolo,645.00,27.00,0.00,"1,971.00",73.00,2021,6,6
Guanajuato,Acámbaro,33.00,0.00,0.00,0.00,0,2021,6,6
Guanajuato,San Miguel de Allende,10.00,0.00,0.00,0.00,0,2021,6,6
Guanajuato,Apaseo El Alto,13.00,0.00,0.00,0.00,0,2021,6,6
Guanajuato,Apaseo El Grande,22.00,4.00,0.00,241.32,60.33,2021,6,6
Guanajuato,Manuel Doblado,"3,042.00",130.00,0.00,"11,642.80",89.56,2021,6,6
Guanajuato,Comonfort,51.00,12.30,0.00,488.00,39.67,2021,6,6
Guanajuato,Cuerámaro,595.00,15.00,0.00,"1,048.50",69.90,2021,6,6
Guanajuato,Guanajuato,150.00,20.00,0.00,"1,570.80",78.54,2021,6,6
Guanajuato,Huanímaro,"1,482.00",55.00,0.00,"4,330.00",78.73,2021,6,6
Guanajuato,Irapuato,49.00,0.00,0.00,0.00,0,2021,6,6
Guanajuato,Jerécuaro,65.00,0.00,0.00,0.00,0,2021,6,6
Guanajuato,León,240.00,15.00,0.00,"1,068.45",71.23,2021,6,6
Guanajuato,Pénjamo,"4,759.00",122.00,0.00,"7,760.10",63.61,2021,6,6
Guanajuato,Pueblo Nuevo,37.00,0.00,0.00,0.00,0,2021,6,6
Guanajuato,Purísima del Rincón,"1,951.00",121.00,0.00,"10,648.30",88.00,2021,6,6
Guanajuato,Romita,"5,144.00",450.00,0.00,"36,585.00",81.30,2021,6,6
Guanajuato,Salamanca,24.00,0.00,0.00,0.00,0,2021,6,6
Guanajuato,San Felipe,"3,160.00",0.00,0.00,0.00,0,2021,6,6
